Kc_s,mu_max,Yxs,Yxp,Yxco2,F0,mu0,s_f,Ki_p,sample_volume,timestamp,m_Glucose,m_Biomass,m_Product,m_CO2,v_Volume,v_Feed_accum,m_CO2_gas,c_Glucose,c_Biomass,c_Product,c_CO2,mu_true
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,13.573573573573574,133.39453946465716,1580.377654044258,956.2763815399168,0.0,854.9060043699579,24.90600436995819,58.92918083594849,0.15603415905701262,1.8485981452533515,1.118574880339817,0.0,0.09809454434594608
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,13.633633633633634,134.16407332981683,1589.7149072522946,963.9470307261187,0.0,855.0864388929582,25.08643889295846,59.35116242430443,0.1569011824155614,1.85912772667805,1.1273094588824228,0.0,0.09808623096272016
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,13.693693693693692,134.94133829186734,1599.1067353914732,971.6625137774655,0.0,855.2679603631535,25.26796036315377,59.77561043566664,0.1577766788253943,1.8697142994956573,1.1360913290436951,0.0,0.09807755930865061
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,13.753753753753754,135.72628290554954,1608.5535197408444,979.4231439186041,0.0,855.4505753197537,25.450575319753955,60.202542101306015,0.158660578204436,1.8803582184039012,1.1449207846432405,0.0,0.09806847160190159
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,13.813813813813814,136.51907793883214,1618.0555249425286,987.2291385557478,0.0,855.6342903663177,25.63429036631794,60.63196938128189,0.15955307013278422,1.8910597005758147,1.153798006544468,0.0,0.09805899225289996
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,13.873873873873874,137.3200702755763,1627.6129223602893,995.0806384659843,0.0,855.8191121419137,25.819112141913955,61.063900020093776,0.1604545497142457,1.9018188531531592,1.1627230852271244,0.0,0.09804920779980474
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,13.933933933933934,138.12948834995433,1637.2259483604535,1002.9778378266734,0.0,856.0050473036605,26.005047303660774,61.498344699923685,0.161365273236472,1.912635858301968,1.1716961728040787,0.0,0.0980391587760266
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,13.993993993993993,138.94755135709795,1646.8948466056415,1010.9209368091543,0.0,856.1921025512679,26.19210255126819,61.93531443269742,0.16228548586592215,1.9235109056697088,1.1807174275455565,0.0,0.09802888030006149
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,14.054054054054054,139.77446925309874,1656.619868054768,1018.9101415787469,0.0,856.3802846270368,26.380284627037035,62.37482056008463,0.16321542165578007,1.9344441923674651,1.1897870138643998,0.0,0.09801840224570739
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,14.114114114114114,140.61044275500774,1666.401270963039,1026.9456642947493,0.0,856.5696003158589,26.56960031585914,62.81687475349871,0.1641553035540344,1.9454359229519187,1.198905102301161,0.0,0.0980077494110717
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,14.174174174174174,141.45566334083577,1676.2393208819553,1035.02772311044,0.0,856.7600564452172,26.760056445217373,63.2614890140969,0.16510534341172417,1.9564863094071394,1.2080718695090353,0.0,0.0979969416864334
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,14.234234234234235,142.31031324955325,1686.1342906593106,1043.156542173078,0.0,856.9516598851853,26.95165988518562,63.70867567278026,0.1660657419913511,1.9675955711261701,1.2172874982386293,0.0,0.09798599422100372
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,14.294294294294293,143.17456548109016,1696.086460439191,1051.3323516238997,0.0,857.1444175484286,27.144417548428773,64.1584473901936,0.16703668897546173,1.9787639348924093,1.2265521773225567,0.0,0.09797491758861315
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,14.354354354354355,144.04858379633632,1706.0961176619778,1059.5553875981248,0.0,857.3383363902026,27.338336390202794,64.61081715672566,0.16801836297540196,1.9899916348608,1.235866101659878,0.0,0.09796371795233592
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,14.414414414414415,144.93252271714098,1716.1635570643439,1067.825892224949,0.0,857.5334234083543,27.53342340835461,65.06579829250883,0.16901093154024463,2.001278912538798,1.2452294722003554,0.0,0.09795239722804842
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,14.474474474474475,145.82652752631319,1726.2890806792554,1076.1441136275498,0.0,857.729685643322,27.7296856433222,65.5234044474194,0.1700145511658945,2.012626016767146,1.254642495928552,0.0,0.09794095324690377
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,14.534534534534535,146.73073426762153,1736.472997835973,1084.5103059230837,0.0,857.9271301781343,27.927130178134554,65.98364960107745,0.17102936730437154,2.0240332037004394,1.2641053858477505,0.0,0.09792937991669282
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,14.594594594594595,147.64526974579428,1746.7156251600497,1092.9247292226871,0.0,858.1257641384115,28.125764138411704,66.44654806284689,0.17205551437327526,2.035500736787473,1.273618360963701,0.0,0.09791766738205024
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,14.654654654654655,148.57025152651943,1757.0172865733323,1101.3876496314763,0.0,858.3255946923645,28.32559469236468,66.9121144718354,0.17309311576543285,2.047028886751386,1.2831816462681958,0.0,0.09790580218345268
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,14.714714714714715,149.5057879364444,1767.3783132939595,1109.899339248546,0.0,858.5266290507952,28.526629050795535,67.38036379689446,0.17414228385873257,2.0586179315695885,1.2927954727224638,0.0,0.09789376741494846
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,14.774774774774775,150.45197806317657,1777.7990438363659,1118.4600761669733,0.0,858.7288744670972,28.728874467097377,67.85131133661943,0.17520312002614655,2.0702681564534764,1.3024600772403956,0.0,0.09788154288054851
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,14.834834834834835,151.4089117552828,1788.2798240112777,1127.0701444738127,0.0,858.932338237254,28.932338237254307,68.32497271934943,0.176275714645943,2.081979853827927,1.3121757026715808,0.0,0.09786910524920135
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,14.894894894894895,152.37666962228928,1798.8210069257123,1135.7298342500972,0.0,859.1370276998412,29.137027699841415,68.80136390316729,0.177360147112092,2.093753323310575,1.3219425977841686,0.0,0.09785642820826858
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,14.954954954954955,153.35532303468253,1809.4229529829859,1144.439441570844,0.0,859.3429502360246,29.342950236024908,69.28050117589987,0.17845648584486834,2.105588871690883,1.331761017247556,0.0,0.09784348261541187
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,15.015015015015017,154.34493412390808,1820.086029882702,1153.1992685050454,0.0,859.5501132695616,29.55011326956191,69.76240115511763,0.17956478830164996,2.117486812908963,1.3416312216148742,0.0,0.09783023664879754
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,15.075075075075075,155.3455557823716,1830.8106126207624,1162.0096231156772,0.0,859.7585242668005,29.758524266800663,70.247080788135,0.18068510098791965,2.1294474680342046,1.3515534773053115,0.0,0.09781665595552251
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,15.135135135135133,156.35723166343766,1841.597083489355,1170.8708194596886,0.0,859.9681907366801,29.96819073668029,70.73455735200993,0.1818174594684675,2.141471165243654,1.3615280565862302,0.0,0.09780270379816039
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,15.195195195195195,157.37999841995773,1852.4458321807497,1179.7831776732721,0.0,860.1791202550361,30.17912025503629,71.2248484582347,0.18296189097602816,2.1535582398599895,1.3715552376154818,0.0,0.0977883418229405
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,15.255255255255255,158.41404163944307,1863.3571715112805,1188.7469547382525,0.0,860.3913204648458,30.391320464845965,71.71796824402193,0.1841185956569812,2.1657089363762525,1.3816352239536833,0.0,0.09777357570505815
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,15.315315315315317,159.45966691193465,1874.3313491866718,1197.7623541474195,0.0,860.6047990045654,30.604799004565617,72.21392790401873,0.18528791275202816,2.1779234224055597,1.3917681559908028,0.0,0.09775844476197564
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,15.375375375375375,160.51717422919103,1885.368618528321,1206.8295840068972,0.0,860.8195635605584,30.819563560558688,72.71273888666326,0.18647017449888462,2.19020187079622,1.4019541784287028,0.0,0.09774298422928195
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,15.435435435435434,161.58685607644102,1896.469239596957,1215.9488579592394,0.0,861.0356218688007,31.03562186880096,73.21441294496648,0.18766570391795315,2.2025444609142193,1.412193441335367,0.0,0.09772722483905413
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,15.495495495495495,162.66899743238343,1907.6334791926397,1225.1203951834286,0.0,861.2529817148803,31.25298171488051,73.71896213651219,0.18887481481746018,2.2149513786231116,1.4224861001282518,0.0,0.09771119296772933
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,15.555555555555555,163.76387576918688,1918.8616108547553,1234.3444203948739,0.0,861.4716509339975,31.471650933997683,74.22639882345682,0.19009781179872373,2.2274228162637133,1.4328323155574674,0.0,0.09769491078273011
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,15.615615615615617,164.87176105249014,1930.153914862023,1243.6211638454145,0.0,861.691637410965,31.691637410965168,74.73673567252969,0.19133499026155473,2.239958972633592,1.4432322536887945,0.0,0.09767839638789434
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,15.675675675675675,165.99291574140193,1941.5106782324892,1252.950861323317,0.0,861.9129490802077,31.912949080207913,75.2499856550328,0.19258663640979248,2.2525600529663428,1.4536860858865228,0.0,0.09766166396774678
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,15.735735735735734,167.12759478850109,1952.932194723533,1262.333754153278,0.0,862.135593925763,32.13559392576321,75.76616204684103,0.19385302725697712,2.265226268910661,1.4641939887961235,0.0,0.09764472393063556
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,15.795795795795796,168.2760456398363,1964.4187648318616,1271.7700891964218,0.0,862.3595799812804,32.35957998128064,76.28527842840198,0.1951344306321606,2.277957838509203,1.474756144326742,0.0,0.0976275830507449
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,15.855855855855856,169.43850823492645,1975.9706957935116,1281.2601188503008,0.0,862.5849153300219,32.58491533002207,76.807348684736,0.19643110518585857,2.2907549861772303,1.4853727396335181,0.0,0.09761024460898343
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,15.915915915915917,170.61521500676025,1987.5883015838513,1290.8041010488969,0.0,862.8116081048615,32.81160810486169,77.33238700543626,0.19774330039614463,2.303617942681052,1.4960439670997328,0.0,0.09759270853273634
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,15.975975975975976,171.80639088179643,1999.2719029175755,1300.4022992626183,0.0,863.0396664882858,33.03966648828595,77.86040788466862,0.1990712565748893,2.3165469451162384,1.506770024318771,0.0,0.09757497153446133
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,16.036036036036037,173.01225327996403,2011.0218272487143,1310.054982498306,0.0,863.2690987123934,33.26909871239369,78.39142612117188,0.20041520487414638,2.329542236885634,1.5175511140759175,0.0,0.0975570272490967
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,16.096096096096097,174.23301211466148,2022.8384087706202,1319.7624252992232,0.0,863.4999130588957,33.49991305889593,78.92545681825733,0.20177536729268644,2.3426040676771334,1.528387444329954,0.0,0.09753886637024536
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,16.156156156156154,175.46886979275789,2034.7219884159824,1329.524907745068,0.0,863.7321178591159,33.732117859116094,79.46251538380938,0.20315195668268385,2.355732693441264,1.539279228194601,0.0,0.09752047678508752
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,16.216216216216218,176.72002121459204,2046.6729138568166,1339.3427154519634,0.0,863.9657214939897,33.96572149398987,80.00261753028497,0.20454517675655423,2.368928376368523,1.5502266839197516,0.0,0.09750184370797124
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,16.276276276276278,177.98665377397276,2058.691539504469,1349.216139572462,0.0,864.2007323940651,34.20073239406524,80.54577927471388,0.20595522209394865,2.3821913848665086,1.5612300348725414,0.0,0.09748294981262287
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,16.336336336336338,179.26894735817888,2070.778226509615,1359.1454767955443,0.0,864.4371590395023,34.43715903950251,81.0920169386987,0.20738227814890453,2.3955219935368213,1.5722895095182219,0.0,0.09746377536291505
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,16.396396396396398,180.5670743479589,2082.933342762258,1369.1310293466177,0.0,864.675009960074,34.675009960074206,81.64134714841462,0.20882652125715592,2.4089204831517406,1.5834053414008538,0.0,0.0974442983421249
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,16.456456456456454,181.88119961753242,2095.157262891739,1379.173104987524,0.0,864.9142937351651,34.91429373516533,82.19378683460998,0.21028811864360755,2.4223871406306894,1.5945777691238203,0.0,0.09742449458061325
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,16.516516516516518,183.2114805345877,2107.450368266718,1389.272017016527,0.0,865.1550189937728,35.15501899377301,82.74935323260549,0.21176722842996812,2.4359222590164356,1.6058070363301291,0.0,0.09740433788185114
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,16.576576576576578,184.55806696028398,2119.813046995195,1399.4280842683224,0.0,865.3971944145065,35.397194414506785,83.30806388229489,0.21326399964255566,2.4495261374511115,1.6170933916825556,0.0,0.097383800146719
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,16.636636636636638,185.92110124924997,2132.245693924491,1409.641631114033,0.0,865.6408287255882,35.64082872558843,83.86993662814456,0.21477857222026636,2.4631990811519615,1.6284370888435709,0.0,0.09736285149600167
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,16.696696696696698,187.30071824958435,2144.748710641261,1419.9129874612097,0.0,865.8859307048518,35.885930704852015,84.4349896191936,0.21631107702271718,2.476941401386883,1.6398383864550918,0.0,0.09734146039100258
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,16.756756756756754,188.69704530285628,2157.322505471491,1430.242488753834,0.0,866.1325091797438,36.132509179743984,85.00324130905409,0.21786163583856083,2.490753415449729,1.651297548118037,0.0,0.0973195937521988
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,16.816816816816818,190.11024016858767,2169.967473111457,1440.6304592389415,0.0,866.3805730297405,36.38057302974068,85.57470953536608,0.21943040516683157,2.5046354231178816,1.6628148230529272,0.0,0.09729722546977805
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,16.876876876876878,191.54104475583065,2182.683697410105,1451.0769677992998,0.0,866.6301312251379,36.6301312251381,86.14939808754278,0.22101821510065991,2.5185873635901492,1.6743901642883579,0.0,0.09727445718984697
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,16.936936936936938,192.9899246191394,2195.4714138794416,1461.5822079104357,0.0,866.8811927784537,36.88119277845391,86.72731760915664,0.22262557571538094,2.5326093496649795,1.6860236674715448,0.0,0.0972513248648937
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,16.996996996996998,194.45716647651045,2208.3309570706647,1472.1464544095868,0.0,867.1337667460651,37.133766746065255,87.3084832196912,0.22425278997750764,2.546701606786074,1.697715520794263,0.0,0.09722782317634723
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,17.057057057057055,195.943061891273,2221.262661875518,1482.7699824137514,0.0,867.3878622391024,37.38786223910267,87.8929100540203,0.22590016579833086,2.5608643590440385,1.7094659113468365,0.0,0.09720394664100823
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,17.117117117117118,197.4479072720894,2234.2668635262917,1493.4530673196912,0.0,867.64348842345,37.64348842345014,88.48061326240831,0.22756801601872417,2.5750978291626003,1.7212750251066453,0.0,0.09717968959483513
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,170.0,17.142857142857146,198.09871649998746,2239.862368864603,1498.0498322904393,0.0,867.7535133644877,37.75351336448788,88.7334927953616,0.22828915521403237,2.5812195910104947,1.7263540962019759,0.0,0.09716917579008584
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,170.0,17.142857142857146,159.28956011360196,1801.055038392819,1204.5696359361034,0.0,697.7535133644877,37.75351336448788,88.7334927953616,0.2282891552140324,2.5812195910104947,1.7263540962019757,0.0,0.09716917579008584
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,17.177177177177178,159.99175485229517,1807.0708793314134,1209.5117109095263,0.0,697.8718283692386,37.87182836923881,89.00536869483703,0.22925664620415764,2.5894022453293615,1.7331430525514535,0.0,0.09715504398828947
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,17.237237237237238,161.23294461755515,1817.6448775890974,1218.1983588265384,0.0,698.0798592346584,38.079859234658564,89.48324291337165,0.23096633212469886,2.6037778536998286,1.745070198934135,0.0,0.09712999550539753
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,17.2972972972973,162.4900785821192,1828.2779979440122,1226.9335761522304,0.0,698.28914330087,38.28914330087013,89.9637890565013,0.23269741501925015,2.6182248649915882,1.7570566403945718,0.0,0.09710454062468259
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,17.357357357357355,163.76342544572043,1838.9705028334547,1235.7175784815313,0.0,698.4996881099606,38.49968810996083,90.44701898464194,0.23445024848735527,2.6327434845525035,1.7691025486714314,0.0,0.09707867676709159
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,17.41741741741742,165.05325781359286,1849.7226551640865,1244.5505817949568,0.0,698.7115012517561,38.71150125175624,90.93294457942177,0.2362251909663667,2.6473339165739653,1.7812080945645214,0.0,0.09705240092350205
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,17.47747747747748,166.3598521964706,1860.5347183119275,1253.4328024586066,0.0,698.9245903638199,38.92459036382007,91.4215777436808,0.23802260571469266,2.6619963640761877,1.7933734479225314,0.0,0.09702570964748237
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,17.53753753753754,167.6834890105886,1871.406956122363,1262.3644572241678,0.0,699.1389631314541,39.13896313145431,91.91293040147124,0.23984286079484354,2.6767310288934585,1.8055987776307274,0.0,0.09699859904910162
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,17.5975975975976,169.02445257768227,1882.3396329101392,1271.345763228913,0.0,699.3546272876989,39.35462728769911,92.40701449805728,0.24168632905627344,2.6915381116593178,1.8178842515985951,0.0,0.09697106478978089
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,17.657657657657655,170.38303112498747,1893.3330134593643,1280.3769379957002,0.0,699.5715906133327,39.57159061333282,92.90384199991516,0.24355338811801694,2.706417811791685,1.8302300367474333,0.0,0.09694310207817684
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,17.71771771771772,171.75951678524095,1904.3873630235114,1289.4581994329756,0.0,699.789860936872,39.78986093687208,93.40342489473328,0.24544442035111935,2.7213703274779317,1.842636298997904,0.0,0.09691470566708832
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,17.77777777777778,173.1542055966796,1915.5029473254122,1298.5897658347678,0.0,700.0094461345715,40.00944613457163,93.90577519141188,0.24735981286085676,2.7363958556598837,1.8551032032575228,0.0,0.09688586985137503
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,17.83783783783784,174.56739750304092,1926.680032557262,1307.7718558806935,0.0,700.2303541304243,40.230354130424466,94.41090492006336,0.2492999574687477,2.751494592018786,1.8676309134081168,0.0,0.09685658846687686
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,17.8978978978979,175.99939635356327,1937.9188853806197,1317.0046886359553,0.0,700.4525928961616,40.45259289616181,94.9188261320122,0.2512652506943525,2.7666667309602007,1.8802195922932279,0.0,0.0968268548903217
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,17.95795795795796,177.4505099029852,1949.219772926405,1326.288483551341,0.0,700.6761704512529,40.67617045125305,95.42955089979485,0.253256093736858,2.78191246559885,1.892869401705467,0.0,0.09679666204020823
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,18.01801801801802,178.92104981154597,1960.5829627949001,1335.6234604632245,0.0,700.9010948629057,40.90109486290582,95.94309131715984,0.25527289245644913,2.797231987743413,1.905580502373832,0.0,0.09676600237864987
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,18.07807807807808,180.41133164498558,1972.0087230557515,1345.009839593567,0.0,701.1273742460659,41.12737424606597,96.45945949906782,0.2573160573554626,2.8126254878812653,1.9183530539509726,0.0,0.09673486791416396
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,18.13813813813814,181.921674874544,1983.4973222479632,1354.4478415499125,0.0,701.3550167634173,41.355016763417474,96.97866758169127,0.25938600355932184,2.828093155163159,1.931187215000414,0.0,0.09670325020539118
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,18.1981981981982,183.4524028769622,1995.0490293799057,1363.937687325393,0.0,701.5840306253824,41.58403062538259,97.5007277224149,0.2614831507972541,2.8436351773878696,1.9440831429837386,0.0,0.09667114036572741
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,18.25825825825826,185.0038429344817,2006.6641139293108,1373.4795982987268,0.0,701.8144240901216,41.814424090121776,98.02565209983543,0.2636079233827843,2.8592517409867746,1.957040994247726,0.0,0.0966385290688499
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,18.31831831831832,186.5763262348446,2018.3428458432734,1383.0737962342187,0.0,702.0462054635335,42.04620546353372,98.55345291376166,0.26576075019400697,2.874943031008395,1.9700609240114466,0.0,0.09660540655511979
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,18.37837837837838,188.17018787129317,2030.0854955382476,1392.7205032817565,0.0,702.279383099255,42.27938309925523,99.08414238521434,0.2679420646536317,2.890709231102873,1.9831430863533117,0.0,0.0965717626388397
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,18.43843843843844,189.78577953992604,2041.8923274969345,1402.4199367165888,0.0,702.5139654071771,42.51396540717726,99.61773246704806,0.27015232277969903,2.906550514356613,1.9962876266861773,0.0,0.09653758920324035
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,18.4984984984985,191.42350268039604,2053.7635832958895,1412.1722949963314,0.0,702.7499608708625,42.74996087086262,100.15423407691239,0.27239205028653435,2.9224670190672404,2.009494661865705,0.0,0.09650288645346215
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,18.55855855855856,193.08373057493907,2065.6995209351558,1421.9777900706638,0.0,702.9873779961343,42.987377996134484,100.6936588746891,0.2746617316591434,2.938458904942835,2.022764326329744,0.0,0.09646764747995312
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,18.61861861861862,194.7668398102413,2077.7003993644644,1431.8366346694431,0.0,703.2262253394296,43.22622533942972,101.23601856317946,0.27696185493684095,2.954526330928018,2.0360967538978394,0.0,0.09643186460082563
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,18.67867867867868,196.47321496229972,2089.7664761382734,1441.7490403762956,0.0,703.4665115112656,43.466511511265765,101.78132478212767,0.27929291835117204,2.970669451839012,2.049492075008615,0.0,0.09639553025478771
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,18.73873873873874,198.20324859642227,2101.898007415766,1451.7152176286156,0.0,703.7082451762404,43.70824517624061,102.32958910822093,0.281655430293819,2.9868884183520623,2.062950416710039,0.0,0.09635863696659427
