Kc_s,mu_max,Yxs,Yxp,Yxco2,F0,mu0,s_f,sample_volume,timestamp,m_Glucose,m_Biomass,m_Product,m_CO2,v_Volume,v_Feed_accum,c_Glucose,c_Biomass,c_Product,c_CO2,mu_true
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,9.42942942942943,76.12590589522166,1283.7428629647177,643.8527926839972,35.41995175752838,1014.5105020237995,14.510502023799495,0.07503708019124658,1.2653815415452467,0.6346437926464097,0.034913341642960595,0.10003295473902796
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,9.48948948948949,76.13225266152783,1291.4787267178426,650.2078840240719,35.76956121987424,1014.6536789708954,14.653678970895367,0.07503274687649522,1.2728271266189217,0.6408175493765914,0.03525297543507972,0.10002910409880317
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,9.54954954954955,76.13909042760562,1299.2609471624362,656.6010578611902,36.12126569558871,1014.7977184267811,14.79771842678113,0.07502883485552411,1.280315203286673,0.6470265412885482,0.035594547602636244,0.10002562769837264
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,9.60960960960961,76.1464469572971,1307.0897901256492,663.0325325750797,36.475077198286556,1014.9426255868975,14.942625586897481,0.07502537092997241,1.2878459896881516,0.6532709493718195,0.03593806810231721,0.10002254939509048
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,9.66966966966967,76.15432671412935,1314.9655357468266,669.5025383030836,36.831008388398374,1015.0884056784575,15.088405678457587,0.07502235892767375,1.2954197175249376,0.6595509657659879,0.036283547504201395,0.10001987262757382
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,9.72972972972973,76.16271086131461,1322.8884784775094,676.0113169401595,37.18907257317051,1015.2350639604471,15.235063960447071,0.07501977971899704,1.3030366320454907,0.6658667937482668,0.03663099699107652,0.10001758042694889
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,9.78978978978979,76.17155726175011,1330.8589270814339,682.5591221388809,37.54928370666517,1015.382605723624,15.382605723624032,0.07501759123346965,1.310696992029898,0.6722186477209222,0.03698042835774722,0.10001563542954417
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,9.84984984984985,76.18080047801817,1338.8772046345316,689.1462193094355,37.91165638976031,1015.5310362905191,15.531036290519019,0.07501572847668701,1.3184010697744062,0.678606753198518,0.03733185401033346,0.10001397989091118
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,9.90990990990991,76.19035177238618,1346.9436485249294,695.7728856196271,38.276205870149724,1015.6803610154351,15.680361015435057,0.07501410354751196,1.3261491510757488,0.6850313467949919,0.03768528696555948,0.10001253570090907
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,9.96996996996997,76.2000991068066,1355.058610452949,702.4394099948738,38.64294804234298,1015.8305852844476,15.830585284447627,0.07501260565556751,1.333941535215257,0.6914926762105518,0.038040740850032964,0.10001120439944311
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,170.0,10.0,76.20500490596673,1359.134399500909,705.7877124610588,38.82714653176399,1015.9060364398265,15.906036439826485,0.07501186347215928,1.3378544380579753,0.6947371972849417,0.038219230065637835,0.10001054475259767
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,170.0,10.0,63.452988115699654,1131.6991450310531,587.6823889226188,32.329877420605555,845.9060364398265,15.906036439826485,0.07501186347215928,1.337854438057975,0.6947371972849417,0.03821923006563784,0.10001054475259767
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,10.03003003003003,63.4567473785146,1135.103287885953,590.4789271590648,32.483721980338046,845.9690506752703,15.969050675270282,0.07501071975134561,1.3417787411724929,0.697991169638809,0.03839823921975497,0.10000952821390684
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,10.09009009009009,63.46269448709405,1141.9431864226858,596.0979738932089,32.792839788800144,846.0956482692857,16.095648269285633,0.0750065251096716,1.3496620491531486,0.7045278806391988,0.038757840033663914,0.10000579992928509
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,10.15015015015015,63.46734354753968,1148.8250101651072,601.75146261342,33.10385233702076,846.223008499125,16.223008499124884,0.07500073019771278,1.357591318868394,0.7111026958256504,0.03911953705410858,0.10000064906252716
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,10.21021021021021,63.47153500005352,1155.748552993513,607.4392239902493,33.41675030976358,846.3511359559756,16.35113595597553,0.07499432836273183,1.365566257187172,0.7177153762594422,0.03948331713647255,0.09999495841756596
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,10.27027027027027,63.47597651990268,1162.7136821099841,613.1611489288455,33.7315277054481,846.4800352598287,16.48003525982874,0.07498815550967909,1.3735866573073834,0.7243657539313783,0.03984917103814994,0.09998947100989021
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,10.33033033033033,63.481243017419324,1169.7203380383871,618.9171885689553,34.04818183614965,846.6097110594794,16.60971105947936,0.07498289021274808,1.3816523986885938,0.7310537317064542,0.0402170934155013,0.09998479014360981
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,10.39039039039039,63.48777663800068,1176.7685346243734,624.7073542849237,34.366713327599356,846.740168032526,16.74016803252592,0.07497905382889775,1.3897634469836206,0.7377792832675993,0.040587082820758805,0.099981379447779
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,10.45045045045045,63.49588676210905,1183.8583590353799,630.5317176856927,34.68712611918416,846.8714108853707,16.871410885370622,0.07497701061336645,1.397919853968978,0.7445424530584834,0.040959141698879806,0.09997956290149748
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,10.51051051051051,63.505750005271786,1190.9899717606284,636.390410614803,35.00942746394684,847.0034443532194,17.00344435321935,0.07497696783720335,1.406121757474175,0.751343356225378,0.0413332763843486,0.09997952487046292
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,10.57057057057057,63.51741021808132,1198.163606611127,642.2836251503933,35.333627928586,847.1362732000816,17.136273200081668,0.07497897590684256,1.4143693813098448,0.7581821785580594,0.04170949709792523,0.09998131017080801
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,10.63063063063063,63.53077848619512,1205.379570719668,648.2116136051993,35.65974139345602,847.2699022187708,17.269902218770813,0.07498292848574603,1.422663035194694,0.7650591764297403,0.04208781794334107,0.09998482416922132
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,10.69069069069069,63.545633130335744,1212.638244540829,654.1746885265555,35.987785052567126,847.4043362309037,17.4043362309037,0.07498856261814149,1.43100311468126,0.7719746767360224,0.04246825690394042,0.09998983292152683
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,10.75075075075075,63.56161970629081,1219.940081850974,660.1732226963941,36.31777941358537,847.539580086901,17.53958008690093,0.0749954588548816,1.4393901010804586,0.7789290768328535,0.04285083583926734,0.09999596334509014
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,10.81081081081081,63.57825100491301,1227.2856097482506,666.2076491312448,36.649748297832595,847.6756386659868,17.67563866598677,0.07500304138145111,1.447824561384904,0.7859228444734784,0.04323558048159722,0.10000270341363605
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,10.87087087087087,63.59490705212007,1234.6754286525938,672.2784610822362,36.9837188402865,847.8125168761892,17.812516876189193,0.07501057814814875,1.4563071481909962,0.7929565177443738,0.04362252043241235,0.10000940235631214
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,10.93093093093093,63.6108351088948,1242.1102123057221,678.3862120350935,37.319721489580566,847.9502196543398,17.95021965433981,0.07501718100247118,1.4648385996197495,0.80003070500015,0.044011689158820734,0.10001527083611539
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,10.99099099099099,63.625149671285065,1249.5907077711393,684.5315157101404,37.657790008004085,848.0887519660739,18.088751966073932,0.07502180582372617,1.473419739236356,0.8071460847974125,0.04440312398991764,0.10001938107611068
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,11.051051051051052,63.636832470403824,1257.1177354341369,690.7150460623,37.99796147150226,848.2281188058306,18.228118805830576,0.07502325265990274,1.4820514759684664,0.8143034058275693,0.04479686611308913,0.10002066689520117
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,11.11111111111111,63.64514418158277,1264.691966536227,696.9373545233524,38.34026621571591,848.368325198331,18.368325198331036,0.07502065116198657,1.4907345417929978,0.8215032714244992,0.04519294871924025,0.10001835490376544
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,11.17117117117117,63.65223268422464,1272.312513731787,703.1977121297762,38.68466413853929,848.5093762064753,18.509376206475313,0.07501653425304705,1.499467830774075,0.8287447750708895,0.04559132193858729,0.1000146960338732
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,11.23123123123123,63.659086141110244,1279.9791178553728,709.4959059745034,39.03114352742235,848.6512769173305,18.651276917330506,0.07501206664337753,1.5082509773682449,0.836027618495668,0.04599196936249291,0.10001072533003011
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,11.29129129129129,63.66618145775339,1287.6917977191686,715.8319515119365,39.379705232550386,848.7940324479771,18.794032447977163,0.07500780993256513,1.5170839432098524,0.8433517722166716,0.04639488936906962,0.10000694192132038
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,11.351351351351353,63.67388777157849,1295.4506321024796,722.2059134600815,39.73035281422272,848.9376479472066,18.937647947206667,0.0750041983949547,1.5259667600264566,0.8507172643437693,0.04680008350471159,0.10000373183699206
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,11.411411411411411,63.68246645192061,1303.2557597517307,728.6179058005486,40.083092542852654,849.0821285955212,19.082128595521233,0.0750015390822778,1.5348995295749122,0.8581241805262887,0.04720755648120243,0.10000136806377777
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,11.471471471471471,63.69207110002543,1311.1073793804696,735.0680917785529,40.43793339896762,849.2274796051339,19.22747960513395,0.07500001192806478,1.5438824235764208,0.8655726638995929,0.04761731617277633,0.10000001060272369
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,11.531531531531531,63.702747549049235,1319.005749669363,741.556683902913,40.79488707320898,849.3737062199687,19.373706219968717,0.07499966985386249,1.5529156836505253,0.8730629150307916,0.0480293736131314,0.09999970653633605
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,11.591591591591591,63.71443386405896,1326.9511892662,748.0839439460526,41.1539679663322,849.5208137156602,19.520813715660296,0.07500043887728049,1.561999621248054,0.8805951918635873,0.04844374299239558,0.10000039011237727
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,11.651651651651653,63.72696034203215,1334.9440767858894,754.6501829439991,41.51519318920673,849.6688073995542,19.668807399554282,0.07500211822188824,1.5711346175829848,0.8881698096622336,0.0488604416540436,0.10000188284617494
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,11.711711711711711,63.740049511856974,1342.9848508104608,761.2557611963834,41.87858256281603,849.817692610707,19.817692610707102,0.0750043804289865,1.580321123563226,0.8957871409546037,0.04927949009176511,0.10000389363885107
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,11.771771771771771,63.75331613433224,1351.0740098890662,767.9010882664429,42.244158618257664,849.967474719886,19.967474719886056,0.07500677147127623,1.5895596597203019,0.9034476154743583,0.0497009119462831,0.10000601890443735
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,11.831831831831831,63.766267202167356,1359.2121125379765,774.5866229810164,42.611946596743145,850.1181591295692,20.118159129569246,0.07500871086844828,1.5988508161379185,0.9111517201021925,0.05012473400212184,0.10000774269441808
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,11.891891891891891,63.77830193998238,1367.3997772405855,781.3128734305499,42.981974449598106,850.2697512739456,20.269751273945666,0.07500949180471769,1.6081952523794152,0.9188999988061686,0.050550986184324326,0.10000843680383575
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,11.951951951951953,63.78850201158826,1375.6377959066376,788.0804901770123,43.35427796586286,850.4222566199836,20.42225661998368,0.07500803455581777,1.6175938308272073,0.9266931621818676,0.05097970758452996,0.10000714157237418
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,12.012012012012013,63.7951391694607,1383.9274003841817,794.8904851961985,43.728912816855846,850.575680674397,20.575680674396974,0.07500230798849007,1.6270479298055003,0.9345323446891318,0.05141096061221084,0.10000205152428052
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,12.072072072072071,63.79944303779273,1392.2682250453063,801.7425581210329,44.1058624786333,850.7300289693111,20.7300289693111,0.07499375931879114,1.6365570482237326,0.9424171368352564,0.051844722740149514,0.09999445257394894
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,12.132132132132131,63.80297803868301,1400.6597250443615,808.6362613552309,44.48510232780461,850.8853070693025,20.885307069302524,0.07498422820161169,1.6461204740608846,0.9503469558552026,0.0522809619089843,0.09998597964087137
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,12.192192192192191,63.80704139150193,1409.1015018508856,815.5712675019345,44.866614353450146,851.0415205737514,21.041520573751406,0.07497523898538438,1.6557376670657664,0.9583213601048468,0.05271965382276786,0.09997798778680952
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,12.252252252252253,63.81266311289161,1417.5933032496057,822.5473693637131,45.25038715712124,851.1986751168416,21.198675116841628,0.07496800098300462,1.665408258600751,0.9663400489325296,0.05316078194190075,0.0999715523835785
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,12.312312312312313,63.82060601676589,1426.1350233404376,829.5644799425621,45.636415952840174,851.3567763675608,21.35677636756076,0.07496340874746533,1.675132051482873,0.9744028625484387,0.05360433747594595,0.09996746915177147
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,12.372372372372372,63.83136571431035,1434.7267025384863,836.6226324399044,46.02470256710021,851.5158300297,21.515830029700105,0.07496204235226488,1.6849090198222674,0.9825097818918103,0.05405031937632318,0.09996625417573718
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,12.432432432432432,63.8451706139823,1443.3685275740459,843.7219802565902,46.41525543886564,851.6758418418547,21.675841841854677,0.07496416767664701,1.6947393088579128,0.9906609284959131,0.05449873432888139,0.09996814397268414
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,12.492492492492492,63.86198192151076,1452.060831492599,850.8627969928956,46.808089619571646,851.8368175774232,21.836817577423194,0.07496973669573323,1.704623234790649,0.9988565643507901,0.05494959674634781,0.09997309566636717
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,12.552552552552553,63.88149363989651,1460.804093654817,858.0454764485245,47.20322677312443,851.998763044608,21.998763044608086,0.07497838777560746,1.7145612846134306,1.0070970917637352,0.05540292876065245,0.09998078728840915
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,12.612612612612613,63.903132569412044,1469.5989397365602,865.2705326226069,47.60069517590114,852.1616840864154,22.161684086415487,0.07498944597341435,1.7245541159387918,1.0153830532174715,0.05585876021512612,0.09999061820296504
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,12.672672672672673,63.92605830760158,1478.4461417288776,872.5385997137,48.0005297167499,852.3255865806552,22.32558658065526,0.07500192334253276,1.7346025568234809,1.0237151312260084,0.056317128656570764,0.10000170962319271
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,12.732732732732732,63.94916324928107,1487.3466179380073,879.8504321197881,48.40277189698982,852.490476439941,22.490476439940952,0.07501451924288607,1.7447076055902342,1.0320941481881467,0.05677807932720039,0.10001290516090688
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,12.792792792792792,63.97107258653822,1496.3014329853772,887.206904438283,48.807469830411016,852.6563596116898,22.65635961168987,0.07502562065645231,1.7548704306466574,1.040521066238605,0.05724166515645123,0.1000227713238853
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,12.852852852852854,63.99014430873241,1505.311797807602,894.6090114660216,49.214678243274484,852.8232420781229,22.82324207812297,0.0750333025080367,1.7650923703011694,1.0489969870967364,0.057707946752659174,0.10002959784855445
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,12.912912912912914,64.00446920249482,1514.3790696564865,902.0578681992688,49.62445847431225,852.9911298562649,22.991129856264955,0.07503532799137082,1.775374932575993,1.057523151912813,0.05817699239460359,0.10003139772913537
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,12.972972972972974,64.01238503231643,1523.5044742825253,909.5544816046161,50.03686591927391,853.1600290001448,23.16002900014489,0.07502975157818319,1.785719469380189,1.0661006735987881,0.05864886330635329,0.10002644235082209
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,13.033033033033032,64.01609928387539,1532.687148123924,917.0981422572006,50.451861550924214,853.3299456087263,23.329945608726355,0.07501916417360609,1.7961248823051388,1.0747286521194155,0.0591235099747193,0.10001703337018114
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,13.093093093093092,64.01805636842866,1541.9261010702232,924.6880367711344,50.869400622872,853.5008858090785,23.500885809078422,0.07500643225196255,1.8065899247527437,1.083406065706158,0.05960087618965997,0.1000057173938524
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,13.153153153153154,64.02011824175497,1551.2206598353114,932.3236120349784,51.28945270707422,853.6728557649658,23.672855764965817,0.07499373771746241,1.8171137214445943,1.0921321976432465,0.06008092252284907,0.09999443337170082
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,13.213213213213214,64.02376850369261,1560.5703577218665,940.0044846520998,51.71199671192361,853.8458616784865,23.84586167848646,0.07498281759875836,1.8276956389460084,1.100906529902532,0.060563620476263,0.09998472558800264
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,13.273273273273274,64.03011239813942,1569.974934621356,947.7304409406744,52.13702088224882,854.0199097900716,24.019909790071484,0.07497496447580339,1.8383352854235855,1.1097287429442224,0.061048952471219005,0.09997774372428066
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,13.333333333333332,64.03987681305273,1579.4343370140366,955.5014369336845,52.56452279931429,854.1950063784852,24.19500637848521,0.07497102691405491,1.8490325103986913,1.1185987155142785,0.06153691183722921,0.09997424282909446
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,13.393393393393392,64.05341028044944,1588.9487179689547,963.3175983789203,52.99450938082032,854.3711577608252,24.371157760825163,0.07497140990611567,1.8597874044968277,1.1275165244384264,0.062027502800668904,0.09997458335359478
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,13.453453453453454,64.07068297640596,1598.5184371439464,971.1792207389792,53.42699688090306,854.5483702925221,24.548370292522076,0.07497607532090172,1.8706002991928408,1.1364824444127521,0.0625207404732565,0.09997873135704395
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,13.513513513513514,64.09128672105824,1608.1440607856355,979.0867691912649,53.86201089013443,854.7266503673399,24.726650367339847,0.07498454236043,1.8814717665519098,1.1454969477908268,0.06301665084034282,0.09998625893191788
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,13.573573573573574,64.11443497860174,1617.8263617294365,987.0408786279894,54.299586335522235,854.9060044173756,24.9060044173756,0.07499588802431698,1.8924026189662762,1.1545607043673354,0.063515270749008,0.09999634484370437
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,13.633633633633634,64.13896285729149,1627.566319399553,995.042353656172,54.73976748051014,855.0864389130596,25.086438913059656,0.0750087475820825,1.9033939088876544,1.163674581158154,0.06401664789596291,0.10000777532622752
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,13.693693693693692,64.16332710944204,1637.3651198089776,1003.0921685976384,55.18260792497755,855.2679603631556,25.267960363155513,0.07502131505335197,1.9144469285552748,1.1728396421768392,0.06452084081525333,0.10001894491937077
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,13.753753753753754,64.18560613142742,1647.2241555594924,1011.1914674890226,55.62817060523982,855.4505753147599,25.45057531475989,0.0750313436960523,1.9255632097195121,1.1820571482074909,0.06502791886576456,0.100027857182504
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,13.813813813813814,64.20349996368131,1657.1450258416698,1019.3415640817658,56.07652779404811,855.6342903533027,25.634290353302713,0.07503614650269666,1.936744523361041,1.1913285565739378,0.06553796221852372,0.10003212506369169
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,13.873873873873874,64.2143344707084,1667.1295341944142,1027.5439400015584,56.5277609993357,855.8191121028988,25.81911210289875,0.07503260158904658,1.9479928767867574,1.2006555187540757,0.06605106172545855,0.1000289749919046
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,13.933933933933934,64.21706727539151,1677.1786047217713,1035.7993544093433,56.981911984443954,856.0050472357018,26.005047235701692,0.07501949606812224,1.959309247226855,1.210038840021156,0.06656726168666378,0.1000173283368445
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,13.993993993993993,64.21509627029077,1687.2907632574902,1044.1065962624393,57.43891412688741,856.1921024585615,26.192102458561482,0.07500080424229175,1.9706918090139154,1.2194770230469074,0.06708647973036795,0.10000071487948183
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,14.054054054054054,64.21191079976273,1697.4644882213477,1052.4644155671026,57.8986986613852,856.3802845156877,26.380284515687563,0.07498060378173788,1.982138681743849,1.2289685255450589,0.0676086310115475,0.0999827574306975
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,14.114114114114114,64.21034871864968,1707.6986124632508,1060.871853497572,58.361212840535146,856.5696001933517,26.56960019335164,0.07496220821303443,1.9936483994736394,1.238512145724181,0.06813364941665148,0.09996640165717986
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,14.174174174174174,64.2125963922796,1717.9923232632402,1069.3282423960734,58.826419934813956,856.7600563198878,26.760056319887745,0.07494816771465428,2.0052199102776505,1.2481070219230892,0.06866148754354391,0.09995391624135258
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,14.234234234234235,64.22018869646608,1728.3451623314882,1077.8332057728176,59.29429923257709,856.9516597656923,26.9516597656922,0.07494026992610664,2.01685257579646,1.2577526322400947,0.06919211668110817,0.09994689250269595
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,14.294294294294293,64.23400901750851,1738.7570258082994,1086.3866583060003,59.7648460400588,857.1444174432237,27.144417443223627,0.07493954077086817,2.0285461707781267,1.267448794156046,0.06972552678850942,0.09994624401834853
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,14.354354354354355,64.25428925219195,1749.2281642641115,1094.9888058418035,60.238071681372176,857.338336307003,27.338336307002983,0.07494624529327384,2.040300882611801,1.2771956641510784,0.07026172647411116,0.09995220662015845
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,14.414414414414415,64.28060980778712,1759.7591826994922,1103.6401453943934,60.71400349850902,857.5334233536136,27.533423353613482,0.07495988850953543,2.0521173108535917,1.2869937373150002,0.0708007429740414,0.09996433898440266
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,14.474474474474475,64.31189960205043,1770.3510405451434,1112.3414651459218,61.19268485133998,857.7296856217007,27.72968562170066,0.0749792162730567,2.0639964667445962,1.2968438469512373,0.0713426221304049,0.09998152386937105
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,14.534534534534535,64.34643606322408,1781.0050516618983,1121.0938444465264,61.6741751176145,857.9271301919724,27.927130191972367,0.07500221615421547,2.0759397727209943,1.306747164174266,0.07188742836913678,0.10000196989545558
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,14.594594594594595,64.38184513003583,1791.722884340723,1129.8986538143304,62.158549692960804,858.1257641871988,28.12576418719874,0.07502611833478412,2.087949061916129,1.3167051975004502,0.07243524467749346,0.10002321360291631
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,14.654654654654655,64.41510125169923,1802.5065613027145,1138.7575549354406,62.64589999088588,858.3255947722123,28.325594772212217,0.07504739651716212,2.100026577654456,1.3267197924322076,0.07298617258117676,0.10004212136456199
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,14.714714714714715,64.44252738791349,1813.3584596991032,1147.6725006639508,63.13633344277555,858.5266291539076,28.52662915390755,0.07506176884859433,2.1121749729372965,1.336793131035436,0.07354033212108688,0.10005489057418356
