Kc_s,Kc_s2,mu_max,mu_max2,Yxs,Yxs2,Yxp,Yxco2,sample_volume,timestamp,m_Glucose,m_Biomass,m_Product,m_CO2,v_Volume,v_Feed_accum1,v_Feed_accum2,m_Glutamine,m_CO2_gas,c_Glucose,c_Biomass,c_Product,c_CO2,c_Feed,c_Glutamine,c_Glucose_feed1,c_Glutamine_feed1,c_Glutamine_feed2,mu_true
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,13.053053053053052,48615.21608536776,1974.3426565579596,1281.015970439941,0.0,935.0,100.0,5.0,948.8131468688408,79.26736518022884,51.99488351376231,2.11159642412616,1.3700705566202578,0.0,0.0053475935828877,1.0147734191110598,100,1,10,0.12053218233862313
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,13.133133133133132,48579.793851394425,1993.4898100570647,1296.7455532341169,0.0,935.0,100.0,5.0,948.4302037988588,80.13268885369344,51.95699877154484,2.132074663162636,1.3868936398225848,0.0,0.0053475935828877,1.0143638543303302,100,1,10,0.12050777949217097
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,13.213213213213212,48544.03540806776,2012.8186983417472,1312.624433016822,0.0,935.0,100.0,5.0,948.0436260331651,81.0062257277395,51.91875444713129,2.1527472709537405,1.4038763989484726,0.0,0.0053475935828877,1.013950402174508,100,1,10,0.12048313479364525
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,13.293293293293294,48507.93771709967,2032.330963729904,1328.6539589690365,0.0,935.0,100.0,5.0,947.653380725402,81.88805002418572,51.88014729101569,2.1736160039892023,1.4210202769722315,0.0,0.0053475935828877,1.013533027513799,100,1,10,0.12045824585094156
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,13.373373373373374,48471.49771731388,2052.02826091141,1344.8354904354485,0.0,935.0,100.0,5.0,947.2594347817718,82.7782365239817,51.84117402921271,2.194682631990813,1.4383267277384475,0.0,0.0053475935828877,1.0131116949537666,100,1,10,0.120433110249481
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,13.453453453453454,48434.71231266442,2071.9122634246305,1361.1704022449726,0.0,935.0,100.0,5.0,946.8617547315075,83.67686085990314,51.80183135044323,2.215948944839177,1.4557972216523771,0.0,0.0053475935828877,1.0126863686967995,100,1,10,0.12040772554380755
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,13.533533533533532,48397.57835374716,2091.9846736501795,1377.6600929207273,0.0,935.0,100.0,5.0,946.4603065269965,84.58399996820309,51.7621158863606,2.237416763262224,1.473433254460671,0.0,0.0053475935828877,1.0122570123283385,100,1,10,0.12038208924466792
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,13.613613613613612,48360.092700955756,2112.2471886725607,1394.3059566350216,0.0,935.0,100.0,5.0,946.0550562265489,85.49973054578571,51.72202427909706,2.259087902323594,1.4912363172567076,0.0,0.0053475935828877,1.011823589547111,100,1,10,0.12035619886245749
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,13.693693693693694,48322.25219104116,2132.7015183561257,1411.109398058941,0.0,935.0,100.0,5.0,945.6459696328776,86.42412986711908,51.68155314549857,2.2809641907552147,1.5092079123625037,0.0,0.0053475935828877,1.0113860637784786,100,1,10,0.1203300518840176
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,13.773773773773774,48284.05363382822,2153.3493871198784,1428.0718338203667,0.0,935.0,100.0,5.0,945.2330122576025,87.35727586444452,51.64069907361307,2.303047472855485,1.5273495548880927,0.0,0.0053475935828877,1.0109443981364732,100,1,10,0.12030364577022125
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,13.853853853853854,48245.49381221566,2174.1925339374775,1445.1946925039776,0.0,935.0,100.0,5.0,944.8161493212506,88.29924712777667,51.59945862269055,2.325339608489281,1.5456627727315269,0.0,0.0053475935828877,1.0104985554237975,100,1,10,0.12027697795582244
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,13.933933933933933,48206.569482176106,2195.2327123372334,1462.4794146512495,0.0,935.0,100.0,5.0,944.3953457532554,89.25012290490345,51.557828323183,2.34784247308795,1.5641491065788764,0.0,0.0053475935828877,1.0100484981318238,100,1,10,0.12025004584930196
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,14.014014014014013,48167.277372756085,2216.4716904021125,1479.927452760455,0.0,935.0,100.0,5.0,943.9705661919578,90.20998310138613,51.51580467674447,2.3705579576493183,1.58281010990423,0.0,0.0053475935828877,1.0095941884405966,100,1,10,0.12022284683271132
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,14.094094094094094,48127.61418607599,2237.9112507697314,1497.5402712866637,0.0,935.0,100.0,5.0,943.5417749846055,91.17890828055917,51.473384156231006,2.3934879687376807,1.6016473489696939,0.0,0.0053475935828877,1.0091355882188293,100,1,10,0.1201953782615132
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,14.174174174174174,48087.576597330124,2259.5531906323613,1515.3193466417408,0.0,935.0,100.0,5.0,943.1089361873528,92.15697966353035,51.430563205700665,2.416634428483809,1.6206624028253913,0.0,0.0053475935828877,1.0086726590239068,100,1,10,0.12016763746442004
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,14.254254254254255,48047.161254786675,2281.399321736928,1533.2661671943495,0.0,935.0,100.0,5.0,942.6720135652615,93.14427912918076,51.387338240413555,2.4399992745849497,1.6398568633094646,0.0,0.0053475935828877,1.008205362101884,100,1,10,0.12013962174322894
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,14.334334334334333,48006.36477978773,2303.4514703850077,1551.38223326995,0.0,935.0,100.0,5.0,942.2309705923,94.14088921416472,51.34370564683179,2.463584460304821,1.6592323350480747,0.0,0.0053475935828877,1.0077336583874865,100,1,10,0.12011132837265416
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,14.414414414414413,47965.18376674925,2325.7114774328325,1569.669057150798,0.0,935.0,100.0,5.0,941.7857704513434,95.14689311290986,51.299661782619516,2.4873919544736176,1.6787904354553989,0.0,0.0053475935828877,1.0072575085041107,100,1,10,0.12008275460015701
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,14.494494494494495,47923.61478316111,2348.1811982912873,1588.128163075948,0.0,935.0,100.0,5.0,941.3363760341744,96.16237467761718,51.2552029766429,2.5114237414880076,1.6985327947336342,0.0,0.0053475935828877,1.0067768727638229,100,1,10,0.1200538976457721
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,14.574574574574575,47881.65436958706,2370.86250292591,1606.76108724125,0.0,935.0,100.0,5.0,940.8827499414818,97.18741841826085,51.21032552897012,2.5356818213111336,1.7184610558729945,0.0,0.0053475935828877,1.0062917111673602,100,1,10,0.12002475470193101
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,14.654654654654655,47839.299039664744,2393.757275856891,1625.5693777993504,0.0,935.0,100.0,5.0,940.4248544828622,98.22210950258835,51.16502571087138,2.5601682094726104,1.7385768746517116,0.0,0.0053475935828877,1.0058019834041307,100,1,10,0.1199953229332832
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,14.734734734734737,47796.5452801057,2416.8674161590743,1644.5545948596935,0.0,935.0,100.0,5.0,939.9626516768186,99.26653375612047,51.11929976481893,2.5848849370685287,1.7588819196360357,0.0,0.0053475935828877,1.0053076488522124,100,1,10,0.11996559947651311
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,14.814814814814813,47753.38955069537,2440.1948374619565,1663.7183104885182,0.0,935.0,100.0,5.0,939.4961032507609,100.32077766215119,51.073143904487026,2.609834050761451,1.7793778721802334,0.0,0.0053475935828877,1.004808666578354,100,1,10,0.11993558144015473
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,14.894894894894895,47709.82828429306,2463.7414679496937,1683.0621087088666,0.0,935.0,100.0,5.0,939.0251706410062,101.38492836174812,51.026554314751934,2.635017612780421,1.8000664264265953,0.0,0.0053475935828877,1.0043049953379746,100,1,10,0.11990526590440276
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,14.974974974974975,47665.85788683199,2487.509250361083,1702.5875855005677,0.0,935.0,100.0,5.0,938.5498149927785,102.45907365375156,50.97952715169197,2.6604377009209443,1.82094928930542,0.0,0.0053475935828877,1.003796593575164,100,1,10,0.1198746499209205
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,15.055055055055055,47621.47473731925,2511.500141989589,1722.2963488002572,0.0,935.0,100.0,5.0,938.0699971602083,103.54330199477572,50.932058542587434,2.6860964085450147,1.8420281805350345,0.0,0.0053475935828877,1.0032834194226827,100,1,10,0.11984373051264446
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,15.135135135135137,47576.67518783585,2535.7161146833187,1742.1900185013603,0.0,935.0,100.0,5.0,937.5856777063337,104.63770249920766,50.884144585920694,2.7119958445810894,1.8633048326217758,0.0,0.0053475935828877,1.0027654307019611,100,1,10,0.11981250467358558
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,15.215215215215213,47531.45556353667,2560.159154845037,1762.2702264541033,0.0,935.0,100.0,5.0,937.0968169030994,105.74236493920793,50.83578135137612,2.7381381335241035,1.8847809908600035,0.0,0.0053475935828877,1.002242584923101,100,1,10,0.11978096936862723
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,15.295295295295295,47485.812162650494,2584.8312634321605,1782.5386164655063,0.0,935.0,100.0,5.0,936.6033747313569,106.85737974471023,50.7869648798401,2.764525415435466,1.9064584133320923,0.0,0.0053475935828877,1.0017148392848736,100,1,10,0.11974912153331939
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,15.375375375375375,47439.74125647998,2609.734455956762,1802.9968442993888,0.0,935.0,100.0,5.0,936.1053108808649,107.9828380034217,50.73769118340105,2.791159845943061,1.9283388709084373,0.0,0.0053475935828877,1.0011821506747218,100,1,10,0.11971695807366967
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,15.455455455455455,47393.23908940169,2634.8707624855647,1823.6465776763669,0.0,935.0,100.0,5.0,935.6025847502888,109.1188314608227,50.687956245349405,2.8180435962412456,1.9504241472474513,0.0,0.0053475935828877,1.000644475668758,100,1,10,0.11968447586593049
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,15.535535535535537,47346.30187886609,2660.242227639945,1844.4894962738508,0.0,935.0,100.0,5.0,935.0951554472011,110.26545252016678,50.63775602017764,2.8451788530908506,1.9727160387955625,0.0,0.0053475935828877,1.0001017705317659,100,1,10,0.11965167175638279
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,15.615615615615614,47298.92581539752,2685.8509105959324,1865.5272917260484,0.0,935.0,100.0,5.0,934.5829817880814,111.42279424248079,50.58708643358023,2.872567818819179,1.9952163547872175,0.0,0.0053475935828877,0.9995539912171993,100,1,10,0.1196185425611159
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,15.695695695695695,47251.10706259419,2711.6988850842195,1886.761667623973,0.0,935.0,100.0,5.0,934.0660222983157,112.59095034656536,50.535943382453674,2.900212711320021,2.017926917244891,0.0,0.0053475935828877,0.9990010933671826,100,1,10,0.11958508506580362
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,15.775775775775776,47202.84175712824,2737.788239390134,1908.1943395154192,0.0,935.0,100.0,5.0,933.5442352121973,113.77001520899354,50.484322734896516,2.9281157640536195,2.040849560979058,0.0,0.0053475935828877,0.9984430323125105,100,1,10,0.11955129602547672
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,15.855855855855856,47154.1260087457,2764.12107635367,1929.8270349049887,0.0,935.0,100.0,5.0,933.0175784729266,114.96008386411225,50.432220330209304,2.956279226046706,2.0639861335882235,0.0,0.0053475935828877,0.9978797630726488,100,1,10,0.11951717216429114
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,15.935935935935937,47104.95590026647,2790.6995133694704,1951.6614932540776,0.0,935.0,100.0,5.0,932.4860097326107,116.1612520040415,50.379631978894615,2.9847053618924817,2.0873384954589067,0.0,0.0053475935828877,0.9973112403557334,100,1,10,0.1194827101752927
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,170.0,16.0,47065.290024678805,2812.140527200639,1969.2755058154855,0.0,935.0,100.0,5.0,932.0571894559873,117.13024287007595,50.33720858254418,3.0076369274873147,2.106177011567364,0.0,0.0053475935828877,0.9968526090438368,100,1,10,0.11945489488978796
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,170.0,16.0,38507.964565646296,2300.8422495277955,1611.2254138490337,0.0,765.0,100.0,5.0,762.5922459185351,117.13024287007595,50.33720858254418,3.0076369274873143,2.106177011567364,0.0,0.006535947712418301,0.9968526090438368,100,1,10,0.11945489488978796
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,16.016016016016017,38499.813398177,2305.248285997684,1614.8450179562712,0.0,765.0,100.0,5.0,762.5041251891373,117.32936634102535,50.326553461669285,3.0133964522845544,2.1109085202042763,0.0,0.006535947712418301,0.9967374185478919,100,1,10,0.11944790671952953
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,16.096096096096094,38458.830078704006,2327.4014316587627,1633.0440541129335,0.0,765.0,100.0,5.0,762.0610622759158,118.33054081759373,50.27298049503791,3.0423548126258337,2.134698109951547,0.0,0.006535947712418301,0.9961582513410664,100,1,10,0.11941275840321319
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,16.1,38456.82241496517,2328.486655301377,1633.9355764552754,0.0,765.0,100.0,5.0,762.0393578030635,118.37958569045183,50.27035609799369,3.0437734056227153,2.1358634986343468,0.0,0.006535947712418301,0.9961298794811287,100,1,10,0.11941103604734836
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,16.1,48456.82241496517,2328.486655301377,1633.9355764552754,0.0,865.0,200.0,5.0,862.0393578030635,118.37958569045183,56.01944787857246,2.691892087053615,1.8889428629540757,0.0,0.005780346820809248,0.9965772922578768,100,1,10,0.11947437593463943
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,16.1,48456.82241496517,2328.486655301377,1633.9355764552754,0.0,865.0,200.0,5.0,862.0393578030635,118.37958569045183,56.01944787857246,2.691892087053615,1.8889428629540757,0.0,0.005780346820809248,0.9965772922578768,100,1,10,0.11947437593463943
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,16.1,48456.82241496517,2328.486655301377,1633.9355764552754,0.0,870.0,200.0,10.0,912.0393578030635,118.37958569045183,55.6974970286956,2.6764214428751463,1.8780868694888222,0.0,0.011494252873563218,1.0483211009230615,100,1,10,0.12250096096891144
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,16.176176176176178,48416.44108000596,2350.3144039279778,1651.8672956138764,0.0,870.0,200.0,10.0,911.6028028305315,119.36605439066436,55.65108170115628,2.701510809112618,1.89869804093549,0.0,0.011494252873563218,1.047819313598312,100,1,10,0.1224720531944704
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,16.256256256256258,48373.592538663645,2373.4757776265287,1670.894601434307,0.0,870.0,200.0,10.0,911.1395753565604,120.41279405211081,55.60183050421109,2.728133077731642,1.9205685073957552,0.0,0.011494252873563218,1.0472868682259315,100,1,10,0.12244136351407821
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,16.336336336336338,48330.33269575336,2396.859476496954,1690.1045496615266,0.0,870.0,200.0,10.0,910.6719013791519,121.46958132896071,55.55210654684294,2.7550108925252346,1.942648907656927,0.0,0.011494252873563218,1.0467493119300597,100,1,10,0.12241036282451766
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,16.416416416416418,48286.65782656316,2420.467513897058,1709.4987942896012,0.0,870.0,200.0,10.0,910.1997406311499,122.53650721156268,55.50190554777375,2.7821465676977675,1.9649411428616106,0.0,0.011494252873563218,1.0462065984266091,100,1,10,0.12237904797007079
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,16.496496496496494,48242.56417676905,2444.3019191911767,1729.079002462127,0.0,870.0,200.0,10.0,909.7230525252675,123.61366341365375,55.45122319168856,2.8095424358519274,1.9874471292668126,0.0,0.011494252873563218,1.0456586810635258,100,1,10,0.12234741576268919
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,16.576576576576578,48198.04796243488,2468.3647377501834,1748.8468544722348,0.0,870.0,200.0,10.0,909.2417961540873,124.70114237235981,55.4000551292355,2.8372008479887167,2.010168798243948,0.0,0.011494252873563218,1.04510551282079,100,1,10,0.12231546298176595
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,16.656656656656658,48153.10537001249,2492.6580309514757,1768.804043762579,0.0,870.0,200.0,10.0,908.7559302900615,125.79903724819488,55.34839697702585,2.8651241735074433,2.0331080962788266,0.0,0.011494252873563218,1.0445470463104156,100,1,10,0.12228318637390326
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,16.736736736736738,48107.73255634159,2517.1838761789904,1788.9522769253501,0.0,870.0,200.0,10.0,908.2654133855112,126.90744192506182,55.296244317634006,2.893314800205736,2.056266984971667,0.0,0.011494252873563218,1.0439832337764496,100,1,10,0.12225058265267646
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,16.816816816816818,48061.92564864981,2541.944366823194,1809.2932737022663,0.0,870.0,200.0,10.0,907.7702035726271,128.02645101025192,55.243592699597485,2.921775134279533,2.0796474410370878,0.0,0.011494252873563218,1.0434140270949737,100,1,10,0.12221764849839349
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,16.896896896896898,48015.680744552716,2566.941612281085,1829.828766984576,0.0,870.0,200.0,10.0,907.2702586634693,129.156159834445,55.19043763741691,2.950507600323086,2.1032514563041103,0.0,0.011494252873563218,1.0428393777741027,100,1,10,0.12218438055785022
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,16.976976976976978,47968.99391205375,2592.1777379561972,1850.560502813062,0.0,870.0,200.0,10.0,906.765536149967,130.29666445170955,55.136774611556035,2.9795146413289624,2.127081037716163,0.0,0.011494252873563218,1.0422592369539851,100,1,10,0.1221507754440814
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,17.057057057057058,47921.861189544325,2617.6548852585925,1871.4902403780304,0.0,870.0,200.0,10.0,906.2559932039192,131.4480616395024,55.08259906844175,3.008798718688037,2.1511382073310696,0.0,0.011494252873563218,1.0416735554068037,100,1,10,0.12211682973610753
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,17.137137137137138,47874.278585150794,2643.3752119577966,1892.6197523092578,0.0,870.0,200.0,10.0,905.741586669935,132.61044891461907,55.02790641971356,3.0383623125951686,2.175425002654319,0.0,0.011494252873563218,1.041082283528661,100,1,10,0.122082539978206
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,17.217217217217218,47826.24207421219,2669.340893546234,1913.9508257960622,0.0,870.0,200.0,10.0,905.2222730381662,133.78392459481188,54.97269203932436,3.068207923616361,2.1999434779265084,0.0,0.011494252873563218,1.0404853713082372,100,1,10,0.12204790267782843
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,17.2972972972973,47777.74760642397,2695.5541193777062,1935.485259415025,0.0,870.0,200.0,10.0,904.6980085215368,134.96858762427507,54.916951271751685,3.098338068250237,2.22469570047704,0.0,0.011494252873563218,1.0398827684155596,100,1,10,0.12201291431048208
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,17.37737737737738,47728.79110110233,2722.0170952272365,1957.22486523293,0.0,870.0,200.0,10.0,904.1687490045463,136.16453768933258,54.860679426554405,3.128755281870387,2.2496837531412988,0.0,0.011494252873563218,1.0392744241431566,100,1,10,0.12197757131604708
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,17.45745745745746,47679.36844617227,2748.732043838078,1979.1714692561354,0.0,870.0,200.0,10.0,903.6344500323294,137.37187524315917,54.80387177720951,3.159462119354113,2.274909734777167,0.0,0.011494252873563218,1.038660287393482,100,1,10,0.12194187009776697
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,17.53753753753754,47629.47549816755,2775.701204921714,2001.3269114305738,0.0,870.0,200.0,10.0,903.0950668106567,138.59070150578046,54.74652356111213,3.19046115508243,2.300375760265027,0.0,0.011494252873563218,1.0380403066789157,100,1,10,0.12190580702196313
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,17.61761761761762,47579.10808223068,2802.9268351578567,2023.6930456417524,0.0,870.0,200.0,10.0,902.5505542059338,139.82111846407292,54.688629979575495,3.221754982940065,2.3260839605077615,0.0,0.011494252873563218,1.0374144301217632,100,1,10,0.12186937841774466
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,17.6976976976977,47528.261992112995,2830.4112081944477,2046.2717397147528,0.0,870.0,200.0,10.0,902.000866745202,141.06322887176384,54.63018619783103,3.253346216315457,2.3520364824307505,0.0,0.011494252873563218,1.036782605454255,100,1,10,0.12183258057671247
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,17.77777777777778,47476.93299017456,2858.156614647657,2069.06487541423,0.0,870.0,200.0,10.0,901.4459586161378,142.31713624943134,54.57118734502823,3.2852374881007553,2.3782354889818733,0.0,0.011494252873563218,1.0361447800185493,100,1,10,0.12179540975265879
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,17.85785785785786,47425.116807384235,2886.165362101886,2092.074348444414,0.0,870.0,200.0,10.0,900.8857836670533,143.58294488450431,54.51162851423475,3.317431450691823,2.4046831591315105,0.0,0.011494252873563218,1.035500900766728,100,1,10,0.12175786216126065
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,17.93793793793794,47372.80914331966,2914.439775109764,2115.30206844911,0.0,870.0,200.0,10.0,900.3202954068956,144.86075983126264,54.45150476243639,3.3499307759882346,2.43138168787254,0.0,0.011494252873563218,1.0348509142607996,100,1,10,0.12171993397976828
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,18.01801801801802,47320.00566616724,2942.982195192152,2138.749959011697,0.0,870.0,200.0,10.0,899.7494470052479,146.15068691083698,54.39081111053706,3.3827381553932785,2.4583332862203413,0.0,0.011494252873563218,1.0341947666726987,100,1,10,0.12168162134668814
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,18.0980980980981,47266.70201272217,2971.7949808381377,2162.4199576551273,0.0,870.0,200.0,10.0,899.1731912923282,147.45283271120869,54.32954254335881,3.4158562998139512,2.48554018121279,0.0,0.011494252873563218,1.0335324037842852,100,1,10,0.12164292036145995
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,18.17817817817818,47212.8937883884,3000.880507505038,2186.3140158419283,0.0,870.0,200.0,10.0,898.5914807589902,148.76730458721008,54.267694009641836,3.4492879396609633,2.5130046159102624,0.0,0.011494252873563218,1.0328637709873452,100,1,10,0.12160382708412809
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,18.25825825825826,47158.57656717867,3030.2411676184033,2210.4340989742027,0.0,870.0,200.0,10.0,898.0042675567229,150.0942106605243,54.205260422044454,3.4830358248487396,2.5407288493956353,0.0,0.011494252873563218,1.0321888132835895,100,1,10,0.12156433753500727
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,18.33833833833834,47103.745891714505,3059.8793705720104,2234.782186393627,0.0,870.0,200.0,10.0,897.4115034976508,151.4336598196854,54.14223665714311,3.5171027247954143,2.568715156774284,0.0,0.011494252873563218,1.031507475284656,100,1,10,0.12152444769434231
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,18.41841841841842,47048.397273226175,3089.7975427278634,2259.3602713814503,0.0,870.0,200.0,10.0,896.8131400545337,152.78576172007803,54.07861755543239,3.5514914284228314,2.596965829174081,0.0,0.011494252873563218,1.0308197012121076,100,1,10,0.1214841535019616
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,18.4984984984985,46992.52619155275,3119.9981274162014,2284.1703611584994,0.0,870.0,200.0,10.0,896.209128360767,154.15062678393795,54.014397921325,3.586204744156553,2.6254831737454016,0.0,0.011494252873563218,1.0301254348974334,100,1,10,0.12144345085692454
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,18.57857857857858,46936.12809514206,3150.48358493549,2309.214476885173,0.0,870.0,200.0,10.0,895.5994192103811,155.5283662003516,53.949572523151794,3.6212454999258505,2.6542695136611183,0.0,0.011494252873563218,1.0294246197820474,100,1,10,0.12140233561716297
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,18.65865865865866,46879.19840105074,3181.256392552422,2334.4946536614448,0.0,870.0,200.0,10.0,894.9839630580425,156.91909192525623,53.884136093161764,3.6566165431637034,2.683327188116603,0.0,0.011494252873563218,1.0287171989172903,100,1,10,0.12136080359911591
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,18.73873873873874,46821.73249494417,3212.3190445019222,2360.0129405268613,0.0,870.0,200.0,10.0,894.3627100190525,158.32291668143995,53.81808332752203,3.692320740806807,2.7126585523297257,0.0,0.011494252873563218,1.0280031149644282,100,1,10,0.12131885057735768
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,18.81881881881882,46763.7257310965,3243.6740519871464,2385.7714004605473,0.0,870.0,200.0,10.0,893.7356098693481,159.7399539585419,53.75140888631782,3.7283609792955708,2.742265977540859,0.0,0.011494252873563218,1.0272823101946529,100,1,10,0.12127647228422002
