Kc_s,mu_max,Yxs,Yxp,Yxco2,F0,mu0,s_f,evap_rate,sample_volume,timestamp,m_Glucose,m_Biomass,m_Product,m_CO2,v_Volume,v_Feed_accum,m_CO2_gas,c_Glucose,c_Biomass,c_Product,c_CO2,mu_true
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,27.50750750750751,41.75457174306533,3957.307959935557,3043.334399807624,0.0,556.0156745237804,93.5231820312883,228.3431866031256,0.07509603354047084,7.117259712731904,5.473468715453386,0.0,0.1000853267282949
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,27.56756756756757,41.726072283092456,3981.176152554472,3062.942364613678,0.0,556.3968910325705,93.9644586001385,229.42186976701865,0.07499335987599882,7.155281089306844,5.504959524359346,0.0,0.09999409749336172
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,27.62762762762763,41.70752607630788,4005.1826560888817,3082.6639532540376,0.0,556.7807658258291,94.40839345345724,230.50680366209642,0.07490834568332544,7.193464469176318,5.536584850738809,0.0,0.09991849629555
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,27.687687687687685,41.7529520183734,4029.2991367391005,3102.475889221934,0.0,557.1673149172188,94.85500260490694,231.59670778953034,0.07493790626353745,7.2317579098080325,5.568302027341436,0.0,0.09994479033125721
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,27.74774774774775,41.844300114096676,4053.5362220942084,3122.3869031906943,0.0,557.5565544171855,95.30430216493366,232.69206244548675,0.07504942733179161,7.270179482207639,5.600125903738194,0.0,0.10004392575655723
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,27.80780780780781,41.89217295175991,4077.943111146452,3142.4374126365747,0.0,557.9485005329685,95.75630834077681,233.79509109637826,0.07508250835290944,7.308816328480286,5.632128072097744,0.0,0.10007331387366634
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,27.86786786786787,41.86046675686962,4102.540200787988,3162.644173815483,0.0,558.343169569328,96.21103743719634,234.90671554573294,0.07497264950721658,7.347703749922183,5.664337536814419,0.0,0.0999756854952428
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,27.92792792792793,41.85683916019239,4127.2701843494215,3182.9601087113074,0.0,558.7405779291877,96.66850585711607,236.02434591418947,0.07491283220438869,7.386737866159586,5.69666896309561,0.0,0.09992248748570104
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,27.987987987987985,41.91817081778617,4152.11401833893,3203.3695729003834,0.0,559.1407421145094,97.12873010249793,237.14712156289104,0.07496890793409851,7.425883513043298,5.72909346721214,0.0,0.09997235878843258
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,28.04804804804805,42.00626249076929,4177.09324837458,3223.8902663287245,0.0,559.5436787268387,97.59172677488728,238.27601621011766,0.07507235643578086,7.465178157099292,5.761641832259143,0.0,0.10006429615518023
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,28.10810810810811,42.02011280237047,4202.263372563519,3244.5677812600225,0.0,559.9494044673901,98.05751257549865,239.41353800027568,0.07504269576344841,7.504719781889235,5.794394556676374,0.0,0.10003794458940653
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,28.16816816816817,41.99434084061468,4227.606586094458,3265.387490859365,0.0,560.3579361380348,98.52610430620348,240.5588822746095,0.07494199355868511,7.544475260279098,5.827324430103174,0.0,0.09994842542257476
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,28.22822822822823,42.017347267806485,4253.076018499954,3286.3108905574786,0.0,560.7692906417483,98.99751886997707,241.709930800502,0.07492804611272764,7.5843597170463894,5.8603617305730165,0.0,0.09993602052877273
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,28.288288288288285,42.09653071381839,4278.668589718559,3307.3354500523246,0.0,561.1834849836926,99.47177327198138,242.8665443797122,0.07501384456287354,7.624366547142586,5.893501035848253,0.0,0.100012305520934
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,28.34834834834835,42.16337338812204,4304.422261125396,3328.4923550025455,0.0,561.600536271402,99.94888461975091,244.03043861328624,0.07507716012533497,7.664562234401462,5.926796966935233,0.0,0.10006856326540818
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,28.40840840840841,42.145372322420855,4330.377153801824,3349.8145652875833,0.0,562.0204617151988,100.4288701236078,245.20342670659187,0.07498903544152066,7.705016896691248,5.960307130214568,0.0,0.0999902532508237
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,28.46846846846847,42.140139748847744,4356.481440273084,3371.2595041058657,0.0,562.4432786291214,100.91174709759039,246.38316640333264,0.07492335911908943,7.745636948300657,5.993954647876404,0.0,0.09993185155938383
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,28.52852852852853,42.1954275798402,4382.710250231643,3392.8067402449155,0.0,562.8690044316046,101.39753296013365,247.56853373143213,0.07496491589983696,7.786376964667621,6.027702206965604,0.0,0.0999688092696386
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,28.588588588588586,42.28064284290316,4409.081067641271,3414.4706369601236,0.0,563.2976566462532,101.88624523484239,248.7603188494775,0.07505914917990701,7.827266837735385,6.061574367784714,0.0,0.1000525632307085
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,28.64864864864865,42.29862016019641,4435.647367239272,3436.2951242961226,0.0,563.7292529019292,102.37790155057836,249.96093845904912,0.07503357319573943,7.868400201702737,6.095648055528401,0.0,0.10002983838834592
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,28.70870870870871,42.278689527282424,4462.394253626374,3458.2679655297816,0.0,564.1638109337014,102.8725196424106,251.1697193874158,0.07494044940123051,7.909749202525115,6.129900391530406,0.0,0.0999470521207475
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,28.76876876876877,42.30866773979407,4489.2752226871735,3480.350957053785,0.0,564.6013485833912,103.3701173521605,252.38455995863004,0.07493547056865577,7.951230074017634,6.164262564703633,0.0,0.0999426240501944
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,28.82882882882883,42.3913618134906,4516.289727367256,3502.543649457325,0.0,565.0418838006497,103.870712629479,253.60543544947978,0.07502339743091777,7.99284063154623,6.19873278401614,0.0,0.10002079555387118
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,28.888888888888886,42.44764113152027,4543.4815170627735,3524.881983317627,0.0,565.485434643137,104.37432353202637,254.83432304096965,0.0750640750955997,8.034657019822351,6.233373606770416,0.0,0.10005693942542584
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,28.94894894894895,42.42680252482036,4570.878980851915,3547.3892805533173,0.0,565.932019277109,104.88096822605849,256.072505730148,0.07496801926672052,8.076727990564148,6.268225086618284,0.0,0.09997156864039278
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,29.00900900900901,42.43519625656477,4598.425619979258,3570.0191268578906,0.0,566.3816559782223,105.39066498723177,257.3174301499784,0.0749233238906248,8.118952249675386,6.303204013011254,0.0,0.09993182022384438
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,29.06906906906907,42.50687535532667,4626.104021238704,3592.7572171041106,0.0,566.8343631324495,105.90343220151914,258.5683093396486,0.07498994083637496,8.16129776549511,6.3382840751745455,0.0,0.09999105812145409
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,29.12912912912913,42.58700387933478,4653.9448255088555,3615.628723087716,0.0,567.2901592366273,106.41928836575703,259.82652806257164,0.07507093713143531,8.203817305365257,6.373508625556061,0.0,0.1000630353543993
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,29.18918918918919,42.57929790423789,4682.00108398951,3638.677226912939,0.0,567.7490628987085,106.93825208789816,261.0944838792567,0.07499668548433062,8.246602927154141,6.408953294145924,0.0,0.09999705372044727
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,29.24924924924925,42.57222269979513,4710.225989512495,3661.8642760115076,0.0,568.2110928387792,107.46034208802895,262.3700614177917,0.07492325165125616,8.289570634709426,6.444549080724306,0.0,0.09993175596726403
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,29.30930930930931,42.63111261914646,4738.585244206397,3685.161694330617,0.0,568.6762678897499,107.98557719905965,263.65171064307174,0.07496552085309004,8.332658687851335,6.4802452685524505,0.0,0.09996934717215401
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,29.36936936936937,42.721500816783426,4767.098502939635,3708.5856285460704,0.0,569.1446069982311,108.51397636760092,264.94031982409933,0.07506264715764267,8.375900332399093,6.516069172834307,0.0,0.10005567086181012
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,29.42942942942943,42.73218834559481,4795.826903546255,3732.1863040149965,0.0,569.6161292246816,109.04555865411152,266.2386519833336,0.07501927377611065,8.419401518833347,6.55210783636862,0.0,0.10001713077798823
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,29.48948948948949,42.716176992270285,4824.742832913156,3755.9410362820395,0.0,570.090853744376,109.58034323386595,267.54545919217435,0.07492871831166732,8.463112153482347,6.588320110054199,0.0,0.09993661841949954
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,29.54954954954955,42.764827930245836,4853.797949366824,3779.8101121670657,0.0,570.5687998480886,110.11834939763854,268.8585567292993,0.07495122050422627,8.506945964551734,6.624635124061153,0.0,0.09995663104590906
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,29.60960960960961,42.85904590090556,4883.003623710988,3803.8028729018524,0.0,571.0499869431021,110.65959655271217,270.1784584792218,0.07505305469024715,8.550921522387702,6.661068137421835,0.0,0.10004714860708748
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,29.66966966966967,42.88354692326682,4912.423226960345,3827.9713784243163,0.0,571.5344345533788,111.20410422304892,271.5080283892764,0.07503230659545096,8.595148305979361,6.697709091518965,0.0,0.10002871285100323
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,29.72972972972973,42.863768032055795,4942.044071070206,3852.305205375733,0.0,572.0221623204391,111.75189205016922,272.84669304444117,0.07493375406675955,8.63960244306363,6.734538378283538,0.0,0.09994109738352494
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,29.78978978978979,42.90734555679488,4971.809042338744,3876.7574342648268,0.0,572.5131900040943,112.30297979388457,274.19187128620246,0.07494560178864705,8.684182529145202,6.771472696091251,0.0,0.09995163434099587
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,29.84984984984985,43.00341411843657,5001.725088492434,3901.3337727200887,0.0,573.0075374834939,112.85738733334425,275.5438771054725,0.07504860111840209,8.728899292422508,6.80852086144237,0.0,0.10004319166452096
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,29.90990990990991,43.03317691068154,5031.857505032434,3926.087861664781,0.0,573.5052247573464,113.41513466725671,276.9056614235424,0.07503537030353846,8.773865150333103,6.845775229555987,0.0,0.10003143532813596
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,29.96996996996997,43.01304313591921,5062.198509638679,3951.0133078432273,0.0,574.0062719447542,113.97624191472461,278.2768725314342,0.0749347964268569,8.819064803051308,6.883223234577298,0.0,0.09994202446737555
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,30.030030030030034,43.057943422927465,5092.68707171592,3976.059973996071,0.0,574.5106992859932,114.54072931602366,279.65475225316754,0.07494715673083242,8.864390302992016,6.920776199533886,0.0,0.09995301717084532
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,30.09009009009009,43.15587041412073,5123.330782403267,4001.2340963218744,0.0,575.018527143561,115.10861723365151,281.0396436576158,0.0750512694408302,8.909853405687153,6.958443784756371,0.0,0.10004556245424216
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,30.15015015015015,43.1813243822327,5154.1985866868245,4026.5923138331787,0.0,575.5297760024278,115.67992615257845,282.4346625984564,0.07502882766929256,8.955572416230785,6.9963231820975205,0.0,0.10002562131224797
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,30.21021021021021,43.163816108682575,5185.275646754865,4052.1224371156113,0.0,576.0444664708909,116.2546766811017,283.83913850553125,0.07493139613530816,9.001519758573865,7.034391740520913,0.0,0.09993900018772785
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,30.270270270270267,43.21677862269084,5216.501768128843,4077.775015788254,0.0,576.5626192813896,116.83288955166036,285.25035098976,0.07495591489534117,9.047589270755246,7.0725622498223535,0.0,0.09996080556078792
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,30.330330330330334,43.31583170673599,5247.8912567429015,4103.561802322595,0.0,577.0842552915301,117.41458562186091,286.66894658398047,0.07505980506235402,9.093804255830518,7.110853856599444,0.0,0.10005314592922308
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,30.39039039039039,43.32797106825468,5279.517141027241,4129.542790322342,0.0,577.6093954843456,117.99978587473638,288.0982256863165,0.07501258013977193,9.140289583759598,7.149369145665604,0.0,0.10001118172127452
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,30.45045045045045,43.31769275027619,5311.345699303716,4155.690277083361,0.0,578.1380609692205,118.58851141967138,289.5366643017571,0.07492620824454313,9.186985009081571,7.1880586275820475,0.0,0.09993438580943254
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,30.51051051051051,43.384998187547325,5343.324024666632,4181.9607990405075,0.0,578.6702729827471,119.18078349325805,290.9818713909246,0.07497360796489513,9.233797335267544,7.226845743232419,0.0,0.09997653766115626
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,30.570570570570567,43.48025090798787,5375.480102492507,4208.377346467346,0.0,579.2060528896701,119.77662346024113,292.43511170624356,0.07506870947060043,9.280773354619024,7.2657689357210105,0.0,0.1000610564398419
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,30.630630630630634,43.47347694657916,5407.885350773089,4234.998589975896,0.0,579.7454221831867,120.37605281381782,293.8996128647576,0.07498718451776322,9.328034588713521,7.304928038979375,0.0,0.09998860781136111
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,30.69069069069069,43.47810119148741,5440.479627550145,4261.775122331211,0.0,580.2884024859513,120.97909317664242,295.3726568509544,0.07492498730842723,9.375475374388268,7.344236252307985,0.0,0.09993329981477787
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,30.75075075075075,43.56380947011828,5473.226440648346,4288.676964837337,0.0,580.8350155509943,121.58576630174545,296.85259446182266,0.07500203724596835,9.423031143286549,7.383640534772157,0.0,0.10000181086890882
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,30.81081081081081,43.64100318134287,5506.1754046724345,4315.744876400456,0.0,581.3852832624921,122.19609407330334,298.34166794668874,0.0750638250360376,9.470785661745808,7.423209703868479,0.0,0.10005671727655689
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,30.870870870870867,43.62024015038615,5539.376056786663,4343.0195523085895,0.0,581.9392276362357,122.810098507107,299.84211605508494,0.07495669320586293,9.518822230436182,7.463012194502493,0.0,0.09996149766115432
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,30.930930930930934,43.65008715740968,5572.749287834133,4370.436003578742,0.0,582.496870820624,123.42780175155542,301.35036358058414,0.07493617449981363,9.56700296086264,7.50293473237316,0.0,0.09994325012388221
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,30.99099099099099,43.75189312847119,5606.284762289496,4397.985739470934,0.0,583.0582350976989,124.04922608869028,302.8659434263534,0.07503863335562012,9.615308428582766,7.542961362571262,0.0,0.1000343348651243
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,31.05105105105105,43.78985956822339,5640.057096431092,4425.73005802239,0.0,583.6233428836558,124.6743939347073,304.39222775066537,0.0750310283201829,9.66386482857905,7.583195757995325,0.0,0.10002757692609282
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,31.11111111111111,43.7743953470026,5674.0618828212855,4453.665338477933,0.0,584.1922167296021,125.30332784071369,305.9290173667259,0.07493149359650561,9.712662579767933,7.623630050071937,0.0,0.09993908687271931
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,31.171171171171167,43.838729937486775,5708.228331851715,4481.733426448933,0.0,584.7648793225098,125.93605049368146,307.47311305623055,0.07496813076099397,9.761578599701624,7.664163127651113,0.0,0.09997166777454368
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,31.231231231231234,43.93975085230989,5742.58098129243,4509.954479964918,0.0,585.3413534862513,126.57258471748293,309.02562376277865,0.07506688292328549,9.810653129306562,7.70482805136516,0.0,0.10005943382021983
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,31.29129129129129,43.947848150500604,5777.191131713104,4538.387073174469,0.0,585.9216621819555,127.2129534732473,310.58977179671905,0.07500635492267016,9.860006046199095,7.7457233041592035,0.0,0.10000564866060992
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,31.35135135135135,43.9777818766043,5811.99799927704,4566.981271532905,0.0,586.5058285090894,127.85717986044115,312.16281013391256,0.07498268514806883,9.909531528529335,7.7867619545099345,0.0,0.09998460783600321
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,31.41141141141141,44.04289257590643,5846.995629026857,4595.732182981722,0.0,587.0938757063939,128.5052871178058,313.74446964999055,0.07501848409321904,9.95921754760553,7.827934122889832,0.0,0.10001642895541984
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,170.0,31.428571428571423,44.05524173699882,5857.037039379322,4603.981304477341,0.0,587.2626052723655,128.69117670093732,314.1982744462683,0.07501795847628766,9.973454782912487,7.839731771005696,0.0,0.10001596181603395
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,170.0,31.428571428571423,31.302188796029924,4161.549726284199,3271.226903406373,0.0,417.2626052723655,128.69117670093732,314.1982744462683,0.07501795847628767,9.973454782912489,7.839731771005697,0.0,0.10001596181603395
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,31.471471471471467,31.313073362864706,4179.445981495378,3285.928860439469,0.0,417.5508947965406,129.0223662680125,315.0070658575515,0.07499223149341491,10.009428871016766,7.869528963746081,0.0,0.09999309442238648
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,31.531531531531535,31.33691488885138,4204.625464095843,3306.6140634017283,0.0,417.956893579849,129.48842511138093,316.14501058551275,0.07497642788098813,10.059950029972567,7.911375824143484,0.0,0.09997904480995286
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,31.59159159159159,31.379914457870093,4229.946351804189,3327.415432109045,0.0,418.36569993808354,129.95729152967556,317.289345881524,0.07500594447038607,10.110643277950857,7.953365757760469,0.0,0.1000052838340783
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,31.65165165165165,31.409690583041584,4255.427062348356,3348.348096913641,0.0,418.7773307843423,130.42898243599433,318.4409041040868,0.07500332103510308,10.161550660772926,7.99553330798113,0.0,0.10000295198763096
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,31.71171171171171,31.423452413072557,4281.070024020234,3369.414052682185,0.0,419.1918031335123,130.90351484522438,319.5997949958039,0.07496199157087098,10.212675896853632,8.037881531784219,0.0,0.09996620902147636
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,31.771771771771768,31.462412880544576,4306.853884822314,3390.5957585299384,0.0,419.6091341029654,131.38090587473758,320.7650535887534,0.07498028599354609,10.263965997855234,8.080366900921513,0.0,0.09998247490319709
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,31.831831831831835,31.514432039530533,4332.786137735182,3411.8993700172296,0.0,420.0293409133833,131.8611727452155,321.93701851569807,0.07502912051572443,10.315436841419778,8.123002461203816,0.0,0.1000258815531587
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,31.89189189189189,31.525376139202727,4358.896980691954,3433.3496950555423,0.0,420.45244088902024,132.34433278091248,323.11705452186817,0.07497964828684144,10.367158224781239,8.165845553889378,0.0,0.09998190795184052
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,31.95195195195195,31.539828879846358,4385.163256480719,3454.9277097580066,0.0,420.87845145845876,132.83040341041107,324.3041150556875,0.07493809381438332,10.419072873141713,8.208849129209963,0.0,0.09994495713503489
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,32.01201201201201,31.600426028828647,4411.56286650644,3476.615259902363,0.0,421.3073901553644,133.31940216737672,325.49720140800395,0.07500562954088093,10.471126236071006,8.251968375442694,0.0,0.10000500391113983
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,32.072072072072075,31.64970560685131,4438.127824777453,3498.438645324497,0.0,421.7392746190983,133.81134669117068,326.69776039853906,0.0750456680503288,10.523392275442761,8.295264054987948,0.0,0.10004058558489434
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,32.132132132132135,31.63613017453829,4464.886948583471,3520.421539723189,0.0,422.17412259512645,134.3062547272589,327.9070943766471,0.07493621347530574,10.575937059186804,8.338790445238503,0.0,0.0999432847884218
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,32.192192192192195,31.672767706417797,4491.780085092991,3542.514526930992,0.0,422.6119519358113,134.8041441280038,329.12248483541634,0.07494527204291761,10.628615836627421,8.382428633890243,0.0,0.09995134109147051
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,32.25225225225225,31.757645366466544,4518.809271518787,3564.719280539075,0.0,423.05278060122896,135.30503285348152,330.34402384328104,0.07506780908361742,10.681431440060035,8.426180949509448,0.0,0.10006025658124412
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,32.31231231231231,31.759103195199113,4546.0466520637665,3587.095067749365,0.0,423.4966266595383,135.80893897185098,331.5749718371871,0.0749925765541722,10.734552215733398,8.470185692017658,0.0,0.09999340116377037
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,32.372372372372375,31.758577529565816,4573.449189623966,3609.606533139968,0.0,423.94350828768563,136.31588066005833,332.81338382698766,0.07491228644552006,10.787874092225632,8.514357367374782,0.0,0.09992200198942783
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,32.432432432432435,31.843449820986347,4600.970639443531,3632.2156861700955,0.0,424.3934437722017,136.82587620463448,334.05716985805753,0.07503285050293733,10.84128585622816,8.5586046143534,0.0,0.10002919618434723
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,32.492492492492495,31.883806581794264,4628.68221944714,3654.981033094617,0.0,424.8464515098165,137.33894400230932,335.3095485057428,0.07504783544380753,10.89495323074433,8.603063577689232,0.0,0.10004251135649733
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,32.552552552552555,31.86350553717547,4656.593655590709,3677.9105638859774,0.0,425.30255000796626,137.85510256051919,336.5709593184025,0.07491962024817073,10.948896627832323,8.64775102763218,0.0,0.09992852579802457
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,32.61261261261261,31.93118763887382,4684.625607843963,3700.939099896332,0.0,425.7617578856084,138.37437049822134,337.83781665567216,0.07499778232185178,11.002927156042524,8.69251178940003,0.0,0.09999802871110522
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,32.672672672672675,31.996688067560143,4712.827826445759,3724.1075114566793,0.0,426.2240938739684,138.89676654664143,339.1123688966357,0.07507010637700211,11.057159588541023,8.73744015174767,0.0,0.10006229736870047
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.03548779965008375,0.1,100.0,1.0,NaN,32.732732732732735,31.974936185245156,4741.247314116163,3747.454411783173,0.0,426.6895768169877,139.42230954972075,340.39674025084696,0.07493723287962947,11.111701742247481,8.78262468874533,0.0,0.09994419143548003
