Strain,Biolector well,Biolector column,Biolector row,Cycle,Time,Feeding time,Volume,Accum. feed [uL],Biomass concentration [light scatter],DO%,Sample volume
Yeast_strain_3,C05,05,C,289.0,28.90279960632324,14.59999942779541,841.28,41.28,4.579999923706055,142.10000610351562,0.0
Yeast_strain_3,C06,06,C,289.0,28.90279960632324,14.59999942779541,841.28,41.28,4.25,142.0800018310547,0.0
Yeast_strain_4,C07,07,C,289.0,28.90279960632324,10.600000381469728,823.68,23.68,3.880000114440918,143.3000030517578,0.0
Yeast_strain_4,C08,08,C,289.0,28.90279960632324,10.600000381469728,823.68,23.68,4.110000133514404,143.22000122070312,0.0
Yeast_strain_1,D01,01,D,289.0,28.90279960632324,14.59999942779541,841.28,41.28,5.099999904632568,141.1699981689453,0.0
Yeast_strain_1,D02,02,D,289.0,28.90279960632324,14.59999942779541,841.28,41.28,5.269999980926514,142.17999267578125,0.0
Yeast_strain_2,D03,03,D,289.0,28.90279960632324,14.59999942779541,841.28,41.28,5.239999771118164,142.67999267578125,0.0
Yeast_strain_2,D04,04,D,289.0,28.90279960632324,14.59999942779541,841.28,41.28,5.179999828338623,142.50999450683594,0.0
Yeast_strain_3,D05,05,D,289.0,28.90279960632324,14.59999942779541,841.28,41.28,4.960000038146973,141.33999633789062,0.0
Yeast_strain_3,D06,06,D,289.0,28.90279960632324,14.59999942779541,841.28,41.28,8.260000228881836,124.02999877929688,0.0
Yeast_strain_4,D07,07,D,289.0,28.90279960632324,10.600000381469728,823.68,23.68,4.25,143.10000610351562,0.0
Yeast_strain_4,D08,08,D,289.0,28.90279960632324,10.600000381469728,823.68,23.68,4.400000095367432,142.3800048828125,0.0
Yeast_strain_1,E01,01,E,289.0,28.90279960632324,14.59999942779541,841.28,41.28,5.610000133514404,142.27000427246094,0.0
Yeast_strain_1,E02,02,E,289.0,28.90279960632324,14.59999942779541,841.28,41.28,5.389999866485596,142.72999572753906,0.0
Yeast_strain_2,E03,03,E,289.0,28.90279960632324,14.59999942779541,841.28,41.28,5.619999885559082,142.47999572753906,0.0
Yeast_strain_2,E04,04,E,289.0,28.90279960632324,14.59999942779541,841.28,41.28,5.650000095367432,141.77000427246094,0.0
Yeast_strain_3,E05,05,E,289.0,28.90279960632324,14.59999942779541,841.28,41.28,5.329999923706055,142.16000366210938,0.0
Yeast_strain_3,E06,06,E,289.0,28.90279960632324,14.59999942779541,841.28,41.28,5.139999866485596,142.72999572753906,0.0
Yeast_strain_4,E07,07,E,289.0,28.90279960632324,10.600000381469728,823.68,23.68,4.53000020980835,143.02999877929688,0.0
Yeast_strain_4,E08,08,E,289.0,28.90279960632324,10.600000381469728,823.68,23.68,4.349999904632568,142.4199981689453,0.0
Yeast_strain_1,F01,01,F,289.0,28.90279960632324,14.59999942779541,841.28,41.28,5.519999980926514,141.72999572753906,0.0
Yeast_strain_1,F02,02,F,289.0,28.90279960632324,14.59999942779541,841.28,41.28,5.980000019073486,138.08999633789062,0.0
Yeast_strain_2,F03,03,F,289.0,28.90279960632324,14.59999942779541,841.28,41.28,6.190000057220459,140.74000549316406,0.0
Yeast_strain_2,F04,04,F,289.0,28.90279960632324,14.59999942779541,841.28,41.28,5.590000152587891,142.39999389648438,0.0
Yeast_strain_3,F05,05,F,289.0,28.90279960632324,14.59999942779541,841.28,41.28,5.579999923706055,139.1999969482422,0.0
Yeast_strain_3,F06,06,F,289.0,28.90279960632324,14.59999942779541,841.28,41.28,5.110000133514404,141.05999755859375,0.0
Yeast_strain_4,F07,07,F,289.0,28.90279960632324,10.600000381469728,823.68,23.68,4.730000019073486,141.7100067138672,0.0
Yeast_strain_4,F08,08,F,289.0,28.90279960632324,10.600000381469728,823.68,23.68,4.869999885559082,140.75999450683594,0.0
Yeast_strain_1,C01,01,C,290.0,29.00279998779297,14.699999809265137,841.92,41.92,4.739999771118164,140.0,0.0
Yeast_strain_1,C02,02,C,290.0,29.00279998779297,14.699999809265137,841.92,41.92,4.789999961853027,141.60000610351562,0.0
Yeast_strain_2,C03,03,C,290.0,29.00279998779297,14.699999809265137,841.92,41.92,5.099999904632568,141.64999389648438,0.0
Yeast_strain_2,C04,04,C,290.0,29.00279998779297,14.699999809265137,841.92,41.92,4.699999809265137,143.5,0.0
Yeast_strain_3,C05,05,C,290.0,29.00279998779297,14.699999809265137,841.92,41.92,4.619999885559082,142.4499969482422,0.0
Yeast_strain_3,C06,06,C,290.0,29.00279998779297,14.699999809265137,841.92,41.92,4.340000152587891,142.36000061035156,0.0
Yeast_strain_4,C07,07,C,290.0,29.00279998779297,10.700000762939451,824.0,24.0,3.910000085830689,143.7100067138672,0.0
Yeast_strain_4,C08,08,C,290.0,29.00279998779297,10.700000762939451,824.0,24.0,4.139999866485596,142.97000122070312,0.0
Yeast_strain_1,D01,01,D,290.0,29.00279998779297,14.699999809265137,841.92,41.92,5.170000076293945,141.05999755859375,0.0
Yeast_strain_1,D02,02,D,290.0,29.00279998779297,14.699999809265137,841.92,41.92,5.340000152587891,141.92999267578125,0.0
Yeast_strain_2,D03,03,D,290.0,29.00279998779297,14.699999809265137,841.92,41.92,5.260000228881836,142.47999572753906,0.0
Yeast_strain_2,D04,04,D,290.0,29.00279998779297,14.699999809265137,841.92,41.92,5.239999771118164,142.57000732421875,0.0
Yeast_strain_3,D05,05,D,290.0,29.00279998779297,14.699999809265137,841.92,41.92,5.0,141.1199951171875,0.0
Yeast_strain_3,D06,06,D,290.0,29.00279998779297,14.699999809265137,841.92,41.92,8.399999618530273,123.94000244140624,0.0
Yeast_strain_4,D07,07,D,290.0,29.00279998779297,10.700000762939451,824.0,24.0,4.289999961853027,143.60000610351562,0.0
Yeast_strain_4,D08,08,D,290.0,29.00279998779297,10.700000762939451,824.0,24.0,4.519999980926514,142.49000549316406,0.0
Yeast_strain_1,E01,01,E,290.0,29.00279998779297,14.699999809265137,841.92,41.92,5.639999866485596,142.3699951171875,0.0
Yeast_strain_1,E02,02,E,290.0,29.00279998779297,14.699999809265137,841.92,41.92,5.46999979019165,142.60000610351562,0.0
Yeast_strain_2,E03,03,E,290.0,29.00279998779297,14.699999809265137,841.92,41.92,5.730000019073486,142.25,0.0
Yeast_strain_2,E04,04,E,290.0,29.00279998779297,14.699999809265137,841.92,41.92,5.659999847412109,141.6699981689453,0.0
Yeast_strain_3,E05,05,E,290.0,29.00279998779297,14.699999809265137,841.92,41.92,5.440000057220459,142.22999572753906,0.0
Yeast_strain_3,E06,06,E,290.0,29.00279998779297,14.699999809265137,841.92,41.92,5.210000038146973,142.8300018310547,0.0
Yeast_strain_4,E07,07,E,290.0,29.00279998779297,10.700000762939451,824.0,24.0,4.590000152587891,143.0800018310547,0.0
Yeast_strain_4,E08,08,E,290.0,29.00279998779297,10.700000762939451,824.0,24.0,4.409999847412109,142.63999938964844,0.0
Yeast_strain_1,F01,01,F,290.0,29.00279998779297,14.699999809265137,841.92,41.92,5.579999923706055,141.63999938964844,0.0
Yeast_strain_1,F02,02,F,290.0,29.00279998779297,14.699999809265137,841.92,41.92,6.039999961853027,137.9600067138672,0.0
Yeast_strain_2,F03,03,F,290.0,29.00279998779297,14.699999809265137,841.92,41.92,6.199999809265137,140.55999755859375,0.0
Yeast_strain_2,F04,04,F,290.0,29.00279998779297,14.699999809265137,841.92,41.92,5.670000076293945,141.8699951171875,0.0
Yeast_strain_3,F05,05,F,290.0,29.00279998779297,14.699999809265137,841.92,41.92,5.639999866485596,139.36000061035156,0.0
Yeast_strain_3,F06,06,F,290.0,29.00279998779297,14.699999809265137,841.92,41.92,5.110000133514404,140.9600067138672,0.0
Yeast_strain_4,F07,07,F,290.0,29.00279998779297,10.700000762939451,824.0,24.0,4.860000133514404,141.72999572753906,0.0
Yeast_strain_4,F08,08,F,290.0,29.00279998779297,10.700000762939451,824.0,24.0,4.949999809265137,140.77000427246094,0.0
Yeast_strain_1,C01,01,C,291.0,29.10280036926269,14.800000190734863,842.4,42.4,4.650000095367432,141.36000061035156,0.0
Yeast_strain_1,C02,02,C,291.0,29.10280036926269,14.800000190734863,842.4,42.4,4.71999979019165,141.52999877929688,0.0
Yeast_strain_2,C03,03,C,291.0,29.10280036926269,14.800000190734863,842.4,42.4,5.059999942779541,141.33999633789062,0.0
Yeast_strain_2,C04,04,C,291.0,29.10280036926269,14.800000190734863,842.4,42.4,4.710000038146973,143.67999267578125,0.0
Yeast_strain_3,C05,05,C,291.0,29.10280036926269,14.800000190734863,842.4,42.4,4.599999904632568,142.00999450683594,0.0
Yeast_strain_3,C06,06,C,291.0,29.10280036926269,14.800000190734863,842.4,42.4,4.320000171661377,142.30999755859375,0.0
Yeast_strain_4,C07,07,C,291.0,29.10280036926269,10.80000114440918,824.32,24.32,3.920000076293945,142.83999633789062,0.0
Yeast_strain_4,C08,08,C,291.0,29.10280036926269,10.80000114440918,824.32,24.32,4.150000095367432,142.75,0.0
Yeast_strain_1,D01,01,D,291.0,29.10280036926269,14.800000190734863,842.4,42.4,5.170000076293945,141.0500030517578,0.0
Yeast_strain_1,D02,02,D,291.0,29.10280036926269,14.800000190734863,842.4,42.4,5.349999904632568,142.2899932861328,0.0
Yeast_strain_2,D03,03,D,291.0,29.10280036926269,14.800000190734863,842.4,42.4,5.300000190734863,141.94000244140625,0.0
Yeast_strain_2,D04,04,D,291.0,29.10280036926269,14.800000190734863,842.4,42.4,5.21999979019165,142.2899932861328,0.0
Yeast_strain_3,D05,05,D,291.0,29.10280036926269,14.800000190734863,842.4,42.4,4.929999828338623,140.6199951171875,0.0
Yeast_strain_3,D06,06,D,291.0,29.10280036926269,14.800000190734863,842.4,42.4,8.329999923706055,124.36000061035156,0.0
Yeast_strain_4,D07,07,D,291.0,29.10280036926269,10.80000114440918,824.32,24.32,4.28000020980835,143.02000427246094,0.0
Yeast_strain_4,D08,08,D,291.0,29.10280036926269,10.80000114440918,824.32,24.32,4.420000076293945,142.6999969482422,0.0
Yeast_strain_1,E01,01,E,291.0,29.10280036926269,14.800000190734863,842.4,42.4,5.599999904632568,141.9499969482422,0.0
Yeast_strain_1,E02,02,E,291.0,29.10280036926269,14.800000190734863,842.4,42.4,5.449999809265137,142.8300018310547,0.0
Yeast_strain_2,E03,03,E,291.0,29.10280036926269,14.800000190734863,842.4,42.4,5.699999809265137,141.88999938964844,0.0
Yeast_strain_2,E04,04,E,291.0,29.10280036926269,14.800000190734863,842.4,42.4,5.659999847412109,141.44000244140625,0.0
Yeast_strain_3,E05,05,E,291.0,29.10280036926269,14.800000190734863,842.4,42.4,5.360000133514404,142.30999755859375,0.0
Yeast_strain_3,E06,06,E,291.0,29.10280036926269,14.800000190734863,842.4,42.4,5.21999979019165,142.92999267578125,0.0
Yeast_strain_4,E07,07,E,291.0,29.10280036926269,10.80000114440918,824.32,24.32,4.510000228881836,143.4499969482422,0.0
Yeast_strain_4,E08,08,E,291.0,29.10280036926269,10.80000114440918,824.32,24.32,4.349999904632568,142.7899932861328,0.0
Yeast_strain_1,F01,01,F,291.0,29.10280036926269,14.800000190734863,842.4,42.4,5.650000095367432,141.6199951171875,0.0
Yeast_strain_1,F02,02,F,291.0,29.10280036926269,14.800000190734863,842.4,42.4,6.050000190734863,137.41000366210938,0.0
Yeast_strain_2,F03,03,F,291.0,29.10280036926269,14.800000190734863,842.4,42.4,6.210000038146973,141.08999633789062,0.0
Yeast_strain_2,F04,04,F,291.0,29.10280036926269,14.800000190734863,842.4,42.4,5.690000057220459,142.30999755859375,0.0
Yeast_strain_3,F05,05,F,291.0,29.10280036926269,14.800000190734863,842.4,42.4,5.599999904632568,139.6300048828125,0.0
Yeast_strain_3,F06,06,F,291.0,29.10280036926269,14.800000190734863,842.4,42.4,5.039999961853027,142.11000061035156,0.0
Yeast_strain_4,F07,07,F,291.0,29.10280036926269,10.80000114440918,824.32,24.32,4.769999980926514,141.67999267578125,0.0
Yeast_strain_4,F08,08,F,291.0,29.10280036926269,10.80000114440918,824.32,24.32,4.929999828338623,140.7100067138672,0.0
Yeast_strain_1,C01,01,C,292.0,29.202800750732425,14.90000057220459,843.04,43.04,4.690000057220459,141.1300048828125,0.0
Yeast_strain_1,C02,02,C,292.0,29.202800750732425,14.90000057220459,843.04,43.04,4.710000038146973,142.0500030517578,0.0
Yeast_strain_2,C03,03,C,292.0,29.202800750732425,14.90000057220459,843.04,43.04,5.059999942779541,141.74000549316406,0.0
Yeast_strain_2,C04,04,C,292.0,29.202800750732425,14.90000057220459,843.04,43.04,4.699999809265137,143.32000732421875,0.0
Yeast_strain_3,C05,05,C,292.0,29.202800750732425,14.90000057220459,843.04,43.04,4.579999923706055,142.02999877929688,0.0
Yeast_strain_3,C06,06,C,292.0,29.202800750732425,14.90000057220459,843.04,43.04,4.28000020980835,142.22999572753906,0.0
Yeast_strain_4,C07,07,C,292.0,29.202800750732425,10.900001525878906,824.8,24.8,3.930000066757202,142.89999389648438,0.0
Yeast_strain_4,C08,08,C,292.0,29.202800750732425,10.900001525878906,824.8,24.8,4.079999923706055,144.47000122070312,0.0
Yeast_strain_1,D01,01,D,292.0,29.202800750732425,14.90000057220459,843.04,43.04,5.159999847412109,141.89999389648438,0.0
Yeast_strain_1,D02,02,D,292.0,29.202800750732425,14.90000057220459,843.04,43.04,5.309999942779541,141.8300018310547,0.0
Yeast_strain_2,D03,03,D,292.0,29.202800750732425,14.90000057220459,843.04,43.04,5.239999771118164,141.8800048828125,0.0
Yeast_strain_2,D04,04,D,292.0,29.202800750732425,14.90000057220459,843.04,43.04,5.239999771118164,141.64999389648438,0.0
Yeast_strain_3,D05,05,D,292.0,29.202800750732425,14.90000057220459,843.04,43.04,4.989999771118164,140.69000244140625,0.0
Yeast_strain_3,D06,06,D,292.0,29.202800750732425,14.90000057220459,843.04,43.04,8.430000305175781,123.27999877929688,0.0
Yeast_strain_4,D07,07,D,292.0,29.202800750732425,10.900001525878906,824.8,24.8,4.260000228881836,143.11000061035156,0.0
Yeast_strain_4,D08,08,D,292.0,29.202800750732425,10.900001525878906,824.8,24.8,4.429999828338623,142.4199981689453,0.0
Yeast_strain_1,E01,01,E,292.0,29.202800750732425,14.90000057220459,843.04,43.04,5.650000095367432,140.99000549316406,0.0
Yeast_strain_1,E02,02,E,292.0,29.202800750732425,14.90000057220459,843.04,43.04,5.46999979019165,142.16000366210938,0.0
Yeast_strain_2,E03,03,E,292.0,29.202800750732425,14.90000057220459,843.04,43.04,5.769999980926514,141.02999877929688,0.0
Yeast_strain_2,E04,04,E,292.0,29.202800750732425,14.90000057220459,843.04,43.04,5.670000076293945,141.24000549316406,0.0
Yeast_strain_3,E05,05,E,292.0,29.202800750732425,14.90000057220459,843.04,43.04,5.400000095367432,141.5500030517578,0.0
Yeast_strain_3,E06,06,E,292.0,29.202800750732425,14.90000057220459,843.04,43.04,5.210000038146973,142.5399932861328,0.0
Yeast_strain_4,E07,07,E,292.0,29.202800750732425,10.900001525878906,824.8,24.8,4.519999980926514,143.05999755859375,0.0
Yeast_strain_4,E08,08,E,292.0,29.202800750732425,10.900001525878906,824.8,24.8,4.369999885559082,142.55999755859375,0.0
Yeast_strain_1,F01,01,F,292.0,29.202800750732425,14.90000057220459,843.04,43.04,5.570000171661377,141.0800018310547,0.0
Yeast_strain_1,F02,02,F,292.0,29.202800750732425,14.90000057220459,843.04,43.04,6.03000020980835,137.74000549316406,0.0
Yeast_strain_2,F03,03,F,292.0,29.202800750732425,14.90000057220459,843.04,43.04,6.199999809265137,140.38999938964844,0.0
Yeast_strain_2,F04,04,F,292.0,29.202800750732425,14.90000057220459,843.04,43.04,5.699999809265137,141.72000122070312,0.0
Yeast_strain_3,F05,05,F,292.0,29.202800750732425,14.90000057220459,843.04,43.04,5.650000095367432,138.72000122070312,0.0
Yeast_strain_3,F06,06,F,292.0,29.202800750732425,14.90000057220459,843.04,43.04,5.079999923706055,141.72999572753906,0.0
Yeast_strain_4,F07,07,F,292.0,29.202800750732425,10.900001525878906,824.8,24.8,4.800000190734863,141.77000427246094,0.0
Yeast_strain_4,F08,08,F,292.0,29.202800750732425,10.900001525878906,824.8,24.8,4.909999847412109,140.7899932861328,0.0
Yeast_strain_1,C01,01,C,293.0,29.30279922485352,14.999999046325684,843.52,43.52,4.679999828338623,141.1300048828125,0.0
Yeast_strain_1,C02,02,C,293.0,29.30279922485352,14.999999046325684,843.52,43.52,4.699999809265137,142.22000122070312,0.0
Yeast_strain_2,C03,03,C,293.0,29.30279922485352,14.999999046325684,843.52,43.52,5.119999885559082,142.1999969482422,0.0
Yeast_strain_2,C04,04,C,293.0,29.30279922485352,14.999999046325684,843.52,43.52,4.760000228881836,143.13999938964844,0.0
Yeast_strain_3,C05,05,C,293.0,29.30279922485352,14.999999046325684,843.52,43.52,4.599999904632568,141.88999938964844,0.0
Yeast_strain_3,C06,06,C,293.0,29.30279922485352,14.999999046325684,843.52,43.52,4.320000171661377,142.02999877929688,0.0
Yeast_strain_4,C07,07,C,293.0,29.30279922485352,11.0,825.12,25.12,3.920000076293945,142.7899932861328,0.0
Yeast_strain_4,C08,08,C,293.0,29.30279922485352,11.0,825.12,25.12,4.079999923706055,144.05999755859375,0.0
Yeast_strain_1,D01,01,D,293.0,29.30279922485352,14.999999046325684,843.52,43.52,5.159999847412109,141.05999755859375,0.0
Yeast_strain_1,D02,02,D,293.0,29.30279922485352,14.999999046325684,843.52,43.52,5.369999885559082,141.5500030517578,0.0
Yeast_strain_2,D03,03,D,293.0,29.30279922485352,14.999999046325684,843.52,43.52,5.309999942779541,141.52999877929688,0.0
Yeast_strain_2,D04,04,D,293.0,29.30279922485352,14.999999046325684,843.52,43.52,5.239999771118164,141.38999938964844,0.0
Yeast_strain_3,D05,05,D,293.0,29.30279922485352,14.999999046325684,843.52,43.52,5.010000228881836,140.22999572753906,0.0
Yeast_strain_3,D06,06,D,293.0,29.30279922485352,14.999999046325684,843.52,43.52,8.460000038146973,123.31999969482422,0.0
Yeast_strain_4,D07,07,D,293.0,29.30279922485352,11.0,825.12,25.12,4.300000190734863,143.49000549316406,0.0
Yeast_strain_4,D08,08,D,293.0,29.30279922485352,11.0,825.12,25.12,4.480000019073486,142.72999572753906,0.0
Yeast_strain_1,E01,01,E,293.0,29.30279922485352,14.999999046325684,843.52,43.52,5.659999847412109,141.08999633789062,0.0
Yeast_strain_1,E02,02,E,293.0,29.30279922485352,14.999999046325684,843.52,43.52,5.519999980926514,142.4600067138672,0.0
Yeast_strain_2,E03,03,E,293.0,29.30279922485352,14.999999046325684,843.52,43.52,5.809999942779541,141.0500030517578,0.0
Yeast_strain_2,E04,04,E,293.0,29.30279922485352,14.999999046325684,843.52,43.52,5.690000057220459,141.02000427246094,0.0
Yeast_strain_3,E05,05,E,293.0,29.30279922485352,14.999999046325684,843.52,43.52,5.409999847412109,141.47999572753906,0.0
Yeast_strain_3,E06,06,E,293.0,29.30279922485352,14.999999046325684,843.52,43.52,5.230000019073486,142.66000366210938,0.0
Yeast_strain_4,E07,07,E,293.0,29.30279922485352,11.0,825.12,25.12,4.510000228881836,142.8300018310547,0.0
Yeast_strain_4,E08,08,E,293.0,29.30279922485352,11.0,825.12,25.12,4.420000076293945,142.88999938964844,0.0
Yeast_strain_1,F01,01,F,293.0,29.30279922485352,14.999999046325684,843.52,43.52,5.630000114440918,140.6699981689453,0.0
Yeast_strain_1,F02,02,F,293.0,29.30279922485352,14.999999046325684,843.52,43.52,6.059999942779541,139.8800048828125,0.0
Yeast_strain_2,F03,03,F,293.0,29.30279922485352,14.999999046325684,843.52,43.52,6.190000057220459,140.67999267578125,0.0
Yeast_strain_2,F04,04,F,293.0,29.30279922485352,14.999999046325684,843.52,43.52,5.75,141.61000061035156,0.0
Yeast_strain_3,F05,05,F,293.0,29.30279922485352,14.999999046325684,843.52,43.52,5.650000095367432,139.1999969482422,0.0
Yeast_strain_3,F06,06,F,293.0,29.30279922485352,14.999999046325684,843.52,43.52,5.119999885559082,141.9199981689453,0.0
Yeast_strain_4,F07,07,F,293.0,29.30279922485352,11.0,825.12,25.12,4.809999942779541,142.3699951171875,0.0
Yeast_strain_4,F08,08,F,293.0,29.30279922485352,11.0,825.12,25.12,4.909999847412109,141.41000366210938,0.0
Yeast_strain_1,C01,01,C,294.0,29.40279960632324,15.09999942779541,844.16,44.16,4.75,141.4499969482422,0.0
Yeast_strain_1,C02,02,C,294.0,29.40279960632324,15.09999942779541,844.16,44.16,4.78000020980835,142.32000732421875,0.0
Yeast_strain_2,C03,03,C,294.0,29.40279960632324,15.09999942779541,844.16,44.16,5.110000133514404,142.14999389648438,0.0
Yeast_strain_2,C04,04,C,294.0,29.40279960632324,15.09999942779541,844.16,44.16,4.849999904632568,143.08999633789062,0.0
Yeast_strain_3,C05,05,C,294.0,29.40279960632324,15.09999942779541,844.16,44.16,4.690000057220459,141.64999389648438,0.0
Yeast_strain_3,C06,06,C,294.0,29.40279960632324,15.09999942779541,844.16,44.16,4.380000114440918,141.75,0.0
Yeast_strain_4,C07,07,C,294.0,29.40279960632324,11.100000381469728,825.44,25.44,3.9800000190734863,142.5800018310547,0.0
Yeast_strain_4,C08,08,C,294.0,29.40279960632324,11.100000381469728,825.44,25.44,4.159999847412109,143.8800048828125,0.0
Yeast_strain_1,D01,01,D,294.0,29.40279960632324,15.09999942779541,844.16,44.16,5.179999828338623,141.19000244140625,0.0
Yeast_strain_1,D02,02,D,294.0,29.40279960632324,15.09999942779541,844.16,44.16,5.389999866485596,141.27999877929688,0.0
Yeast_strain_2,D03,03,D,294.0,29.40279960632324,15.09999942779541,844.16,44.16,5.309999942779541,141.6999969482422,0.0
Yeast_strain_2,D04,04,D,294.0,29.40279960632324,15.09999942779541,844.16,44.16,5.289999961853027,141.3000030517578,0.0
Yeast_strain_3,D05,05,D,294.0,29.40279960632324,15.09999942779541,844.16,44.16,5.039999961853027,140.3300018310547,0.0
Yeast_strain_3,D06,06,D,294.0,29.40279960632324,15.09999942779541,844.16,44.16,8.59000015258789,122.56999969482422,0.0
Yeast_strain_4,D07,07,D,294.0,29.40279960632324,11.100000381469728,825.44,25.44,4.340000152587891,143.14999389648438,0.0
Yeast_strain_4,D08,08,D,294.0,29.40279960632324,11.100000381469728,825.44,25.44,4.480000019073486,142.6300048828125,0.0
Yeast_strain_1,E01,01,E,294.0,29.40279960632324,15.09999942779541,844.16,44.16,5.730000019073486,141.0,0.0
Yeast_strain_1,E02,02,E,294.0,29.40279960632324,15.09999942779541,844.16,44.16,5.579999923706055,142.0500030517578,0.0
Yeast_strain_2,E03,03,E,294.0,29.40279960632324,15.09999942779541,844.16,44.16,5.840000152587891,141.57000732421875,0.0
Yeast_strain_2,E04,04,E,294.0,29.40279960632324,15.09999942779541,844.16,44.16,5.769999980926514,141.32000732421875,0.0
Yeast_strain_3,E05,05,E,294.0,29.40279960632324,15.09999942779541,844.16,44.16,5.460000038146973,141.6699981689453,0.0
Yeast_strain_3,E06,06,E,294.0,29.40279960632324,15.09999942779541,844.16,44.16,5.260000228881836,142.94000244140625,0.0
Yeast_strain_4,E07,07,E,294.0,29.40279960632324,11.100000381469728,825.44,25.44,4.53000020980835,142.7899932861328,0.0
Yeast_strain_4,E08,08,E,294.0,29.40279960632324,11.100000381469728,825.44,25.44,4.460000038146973,142.9199981689453,0.0
Yeast_strain_1,F01,01,F,294.0,29.40279960632324,15.09999942779541,844.16,44.16,5.739999771118164,140.3699951171875,0.0
Yeast_strain_1,F02,02,F,294.0,29.40279960632324,15.09999942779541,844.16,44.16,6.090000152587891,139.88999938964844,0.0
Yeast_strain_2,F03,03,F,294.0,29.40279960632324,15.09999942779541,844.16,44.16,6.320000171661377,140.16000366210938,0.0
Yeast_strain_2,F04,04,F,294.0,29.40279960632324,15.09999942779541,844.16,44.16,5.849999904632568,141.50999450683594,0.0
Yeast_strain_3,F05,05,F,294.0,29.40279960632324,15.09999942779541,844.16,44.16,5.760000228881836,139.42999267578125,0.0
Yeast_strain_3,F06,06,F,294.0,29.40279960632324,15.09999942779541,844.16,44.16,5.210000038146973,142.75,0.0
Yeast_strain_4,F07,07,F,294.0,29.40279960632324,11.100000381469728,825.44,25.44,4.909999847412109,142.66000366210938,0.0
Yeast_strain_4,F08,08,F,294.0,29.40279960632324,11.100000381469728,825.44,25.44,4.96999979019165,141.39999389648438,0.0
Yeast_strain_1,C01,01,C,295.0,29.50279998779297,15.199999809265137,844.64,44.64,4.739999771118164,141.17999267578125,0.0
Yeast_strain_1,C02,02,C,295.0,29.50279998779297,15.199999809265137,844.64,44.64,4.760000228881836,142.4499969482422,0.0
Yeast_strain_2,C03,03,C,295.0,29.50279998779297,15.199999809265137,844.64,44.64,5.130000114440918,142.02000427246094,0.0
Yeast_strain_2,C04,04,C,295.0,29.50279998779297,15.199999809265137,844.64,44.64,4.789999961853027,142.42999267578125,0.0
Yeast_strain_3,C05,05,C,295.0,29.50279998779297,15.199999809265137,844.64,44.64,4.650000095367432,141.25,0.0
Yeast_strain_3,C06,06,C,295.0,29.50279998779297,15.199999809265137,844.64,44.64,4.380000114440918,141.9199981689453,0.0
Yeast_strain_4,C07,07,C,295.0,29.50279998779297,11.200000762939451,825.92,25.92,3.940000057220459,142.6300048828125,0.0
Yeast_strain_4,C08,08,C,295.0,29.50279998779297,11.200000762939451,825.92,25.92,4.150000095367432,143.50999450683594,0.0
Yeast_strain_1,D01,01,D,295.0,29.50279998779297,15.199999809265137,844.64,44.64,5.230000019073486,141.35000610351562,0.0
Yeast_strain_1,D02,02,D,295.0,29.50279998779297,15.199999809265137,844.64,44.64,5.420000076293945,141.22999572753906,0.0
Yeast_strain_2,D03,03,D,295.0,29.50279998779297,15.199999809265137,844.64,44.64,5.380000114440918,141.64999389648438,0.0
Yeast_strain_2,D04,04,D,295.0,29.50279998779297,15.199999809265137,844.64,44.64,5.300000190734863,140.9600067138672,0.0
Yeast_strain_3,D05,05,D,295.0,29.50279998779297,15.199999809265137,844.64,44.64,5.039999961853027,140.64999389648438,0.0
Yeast_strain_3,D06,06,D,295.0,29.50279998779297,15.199999809265137,844.64,44.64,8.609999656677246,120.9000015258789,0.0
Yeast_strain_4,D07,07,D,295.0,29.50279998779297,11.200000762939451,825.92,25.92,4.349999904632568,142.92999267578125,0.0
Yeast_strain_4,D08,08,D,295.0,29.50279998779297,11.200000762939451,825.92,25.92,4.5,142.6699981689453,0.0
Yeast_strain_1,E01,01,E,295.0,29.50279998779297,15.199999809265137,844.64,44.64,5.730000019073486,141.1300048828125,0.0
Yeast_strain_1,E02,02,E,295.0,29.50279998779297,15.199999809265137,844.64,44.64,5.590000152587891,141.88999938964844,0.0
Yeast_strain_2,E03,03,E,295.0,29.50279998779297,15.199999809265137,844.64,44.64,5.840000152587891,141.4600067138672,0.0
Yeast_strain_2,E04,04,E,295.0,29.50279998779297,15.199999809265137,844.64,44.64,5.75,141.27000427246094,0.0
Yeast_strain_3,E05,05,E,295.0,29.50279998779297,15.199999809265137,844.64,44.64,5.489999771118164,140.86000061035156,0.0
Yeast_strain_3,E06,06,E,295.0,29.50279998779297,15.199999809265137,844.64,44.64,5.260000228881836,142.61000061035156,0.0
Yeast_strain_4,E07,07,E,295.0,29.50279998779297,11.200000762939451,825.92,25.92,4.53000020980835,142.89999389648438,0.0
Yeast_strain_4,E08,08,E,295.0,29.50279998779297,11.200000762939451,825.92,25.92,4.420000076293945,142.5500030517578,0.0
Yeast_strain_1,F01,01,F,295.0,29.50279998779297,15.199999809265137,844.64,44.64,5.710000038146973,140.1199951171875,0.0
Yeast_strain_1,F02,02,F,295.0,29.50279998779297,15.199999809265137,844.64,44.64,6.059999942779541,139.02999877929688,0.0
Yeast_strain_2,F03,03,F,295.0,29.50279998779297,15.199999809265137,844.64,44.64,6.28000020980835,140.33999633789062,0.0
