Kc_s,Kc_s2,mu_max,mu_max2,Yxs,Yxs2,Yxp,Yxco2,sample_volume,timestamp,m_Glucose,m_Biomass,m_Product,m_CO2,v_Volume,v_Feed_accum1,v_Feed_accum2,m_Glutamate,c_Glucose,c_Biomass,c_Product,c_CO2,c_Feed,c_Glutamate,c_Glucose_feed1,c_Glutamate_feed1,c_Glutamate_feed2,mu_true
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,38.91891891891892,1722.782886089611,17612.823418967844,14253.021998848955,963.442721993002,605.0,100.0,5.0,248.63659225837597,2.8475750183299358,29.11210482474024,23.558714047684223,1.5924673090793422,0.008264462809917356,0.4109695739807867,100,1,10,0.06640616140547466
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,38.998998998999,1550.1769883578445,17706.123904228258,14329.669303510145,967.6592818406757,605.0,100.0,5.0,246.77058255316769,2.562276013814619,29.266320502856626,23.685403807454787,1.5994368294887202,0.008264462809917356,0.40788526041845896,100,1,10,0.0656861819523044
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,39.07907907907908,1379.0030471626317,17798.65035892837,14405.680734134809,971.8408606679151,605.0,100.0,5.0,244.9200534591654,2.2793438796076555,29.419256791617144,23.811042535760013,1.6063485300296116,0.008264462809917356,0.4048265346432486,100,1,10,0.06489008865485299
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,39.15915915915916,1209.5402486578923,17890.251871633638,14480.932315433123,975.9806382840886,605.0,100.0,5.0,243.08802320506013,1.9992400804262682,29.570664250634113,23.935425314765492,1.6131911376596506,0.008264462809917356,0.4017983854629093,100,1,10,0.06399026260722827
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,39.23923923923924,1042.0907849295345,17980.765095270588,14555.289856110474,980.0712324906013,605.0,100.0,5.0,241.2777587323211,1.7224641073215445,29.720272884744773,24.05833034067847,1.619952450397688,0.008264462809917356,0.39880621278069606,100,1,10,0.06294370223379564
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,39.31931931931932,876.9798539954322,18070.01424712686,14628.608948867462,984.1046990808952,605.0,100.0,5.0,239.4927756951957,1.4495534776784003,29.867792144011336,24.17951892374787,1.6266193373237938,0.008264462809917356,0.39585582759536475,100,1,10,0.06167983429244031
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,39.3993993993994,714.5556598054034,18157.811108851198,14700.734970399924,988.0725318404498,605.0,100.0,5.0,237.7368384607089,1.1810837352155428,30.012910923720987,24.298735488264338,1.6331777385792559,0.008264462809917356,0.3929534520011717,100,1,10,0.06007462356988364
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,39.47947947947948,555.5016296746703,18243.786260273213,14771.364438252556,991.9580354406926,605.0,100.0,5.0,236.01733543226854,0.9181845118589592,30.15501861202184,24.415478410334803,1.639600058579657,0.008264462809917356,0.3901112982351546,100,1,10,0.05789404349043731
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,39.55955955955956,402.62566691822053,18326.421915817242,14839.25047602269,995.692616093522,605.0,100.0,5.0,234.364622321388,0.6654969701127612,30.291606472425194,24.527686737227587,1.6457729191628463,0.008264462809917356,0.3873795410270876,100,1,10,0.054686026279040956
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,39.63963963963964,260.39860959134313,18403.301406264203,14902.407765184029,999.1670564635102,605.0,100.0,5.0,232.82703251244877,0.43041092494436883,30.418680010354056,24.632078950717403,1.651515795807455,0.008264462809917356,0.38483807026851036,100,1,10,0.04945816324507576
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,39.71971971971972,137.12787701520278,18469.934234683737,14957.14731649562,1002.1784160300392,605.0,100.0,5.0,231.49437594405808,0.22665764795901286,30.52881691683262,24.722557547926645,1.6564932496364284,0.008264462809917356,0.38263533213893897,100,1,10,0.03996798451561901
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,39.7997997997998,48.82306366576897,18517.666566223972,14996.359915953617,1004.3355991577222,605.0,100.0,5.0,230.5397293132534,0.08069927878639499,30.607713332601605,24.787371761906805,1.660058841583012,0.008264462809917356,0.3810574038235593,100,1,10,0.02316398804385823
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,39.87987987987988,10.001318343952114,18538.651293424955,15013.599084372905,1005.2839689103884,605.0,100.0,5.0,230.12003476923374,0.016531104700747295,30.642398832107364,24.815866255161826,1.661626394893204,0.008264462809917356,0.3803636938334442,100,1,10,0.006564826965943582
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,39.95995995995996,1.4869002097268678,18543.25368160562,15017.379993422495,1005.4919661694789,605.0,100.0,5.0,230.0279870056205,0.0024576862970692027,30.650006085298546,24.82211569160743,1.6619701920156678,0.008264462809917356,0.38021154876962066,100,1,10,0.0010657810950435221
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,100.0,40.0,0.5527289687291312,18543.758639033185,15017.794821123376,1005.5147868783736,605.0,100.0,5.0,230.01788785706918,0.0009136016012051756,30.650840725674687,24.82280135722872,1.6620079121956588,0.008264462809917356,0.38019485596209784,100,1,10,0.00040022622455533597
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,100.0,40.0,0.4613688086086137,15478.674566465717,12535.514685400503,1005.5147868783736,505.0,100.0,5.0,184.46979125170895,0.0009136016012051756,30.650840725674687,24.82280135722872,1.9911183898581655,0.009900990099009901,0.36528671534991874,100,1,10,0.00038873149066861274
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,40.04004004004004,0.1752812883427443,15478.829208368565,12535.641725308256,1005.5217756612989,505.0,100.0,5.0,184.46669841365204,0.0003470916600846422,30.651146947264486,24.82305292140249,1.991132229032275,0.009900990099009901,0.36528059091812287,100,1,10,0.00014823988496082195
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,40.12012012012012,0.025153642046455538,15478.910358447643,12535.70839092974,1005.5254431038006,505.0,100.0,5.0,184.46507541207046,4.980919217119908e-5,30.651307640490383,24.82318493253414,1.9911394912946547,0.009900990099009901,0.36527737705360486,100,1,10,2.1315090165147665e-5
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,40.2002002002002,0.0036037983269773,15478.922007011815,12535.717960344566,1005.5259695412338,505.0,100.0,5.0,184.464842440787,7.136234310846138e-6,30.65133070695409,24.823203881870427,1.9911405337450174,0.009900990099009901,0.3652769157243307,100,1,10,3.0547094102561696e-6
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,40.28028028028028,0.0005162410464604209,15478.923675961696,12535.719331403994,1005.5260449666406,505.0,100.0,5.0,184.46480906178937,1.0222594979414274e-6,30.65133401180534,24.823206596839594,1.9911406831022587,0.009900990099009901,0.36527684962730567,100,1,10,4.3760230371631304e-7
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,40.36036036036036,7.39535006231279e-5,15478.923915036046,12535.719527806023,1005.5260557712071,505.0,100.0,5.0,184.46480428030236,1.4644257549134238e-7,30.651334485219895,24.8232069857545,1.9911407044974399,0.009900990099009901,0.36527684015901457,100,1,10,6.268856535861773e-8
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,40.44044044044044,1.0594566719494682e-5,15478.923949284119,12535.719555941165,1005.5260573189917,505.0,100.0,5.0,184.4648035953409,2.097934003860333e-8,30.65133455303786,24.823207041467654,1.9911407075623597,0.009900990099009901,0.36527683880265527,100,1,10,8.980761375119694e-9
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,40.52052052052052,1.5178239712688425e-6,15478.923954190468,12535.71955997178,1005.5260575407258,505.0,100.0,5.0,184.46480349721392,3.0055920223145395e-9,30.6513345627534,24.823207049449067,1.9911407080014372,0.009900990099009901,0.3652768386083444,100,1,10,1.2866233121519405e-9
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,40.6006006006006,2.174550068026434e-7,15478.923954893371,12535.71956054922,1005.5260575724924,505.0,100.0,5.0,184.4648034831559,4.306039738666206e-10,30.65133456414529,24.823207050592515,1.9911407080643413,0.009900990099009901,0.3652768385805067,100,1,10,1.84331445002709e-10
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,40.68068068068068,3.115474560546961e-8,15478.923954994072,12535.71956063195,1005.5260575770434,505.0,100.0,5.0,184.46480348114181,6.169256555538537e-11,30.651334564344697,24.823207050756334,1.9911407080733532,0.009900990099009901,0.36527683857651844,100,1,10,2.640913803119741e-11
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,40.76076076076076,4.463553143290165e-9,15478.9239550085,12535.719560643802,1005.5260575776955,505.0,100.0,5.0,184.46480348085328,8.83871909562409e-12,30.65133456437327,24.823207050779807,1.9911407080746446,0.009900990099009901,0.36527683857594706,100,1,10,3.783648006788425e-12
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,40.84084084084084,6.394668144398846e-10,15478.923955010567,12535.7195606455,1005.526057577789,505.0,100.0,5.0,184.46480348081192,1.26627091968294e-12,30.65133456437736,24.823207050783168,1.9911407080748296,0.009900990099009901,0.3652768385758652,100,1,10,5.420608336705253e-13
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,40.92092092092092,9.157460053663653e-11,15478.923955010863,12535.719560645744,1005.5260575778022,505.0,100.0,5.0,184.464803480806,1.8133584264680502e-13,30.651334564377947,24.82320705078365,1.991140708074856,0.009900990099009901,0.36527683857585347,100,1,10,7.762561432335111e-14
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,41.001001001001,1.4470809914819131e-11,15478.923955010905,12535.719560645779,1005.5260575778042,505.0,100.0,5.0,184.4648034808052,2.8655069138255704e-14,30.65133456437803,24.823207050783722,1.9911407080748598,0.009900990099009901,0.36527683857585186,100,1,10,1.2266561937619486e-14
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,41.08108108108108,3.410897556020632e-12,15478.923955010912,12535.719560645783,1005.5260575778044,505.0,100.0,5.0,184.46480348080505,6.754252586179469e-15,30.651334564378043,24.82320705078373,1.9911407080748602,0.009900990099009901,0.3652768385758516,100,1,10,2.891336862283085e-15
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,41.16116116116116,8.038581658455587e-13,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,1.591798348209027e-15,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,6.81411478586944e-16
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,41.24124124124124,1.854480747847417e-13,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,3.6722391046483507e-16,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,1.5719992930251856e-16
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,41.32132132132132,4.934350443667857e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,9.770990977560113e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,4.18273169888017e-17
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,41.4014014014014,-1.5236374694005452e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-3.01710389980306e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,41.48148148148148,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,41.56156156156156,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,41.64164164164164,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,41.72172172172172,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,41.8018018018018,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,41.88188188188188,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,41.96196196196196,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,42.04204204204204,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,42.12212212212212,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,42.2022022022022,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,42.28228228228228,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,42.36236236236236,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,42.44244244244244,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,42.52252252252252,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,42.6026026026026,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,42.68268268268268,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,42.76276276276277,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,42.84284284284284,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,42.92292292292292,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,43.003003003003,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,43.08308308308308,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,43.16316316316317,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,43.24324324324324,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,43.32332332332332,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,43.4034034034034,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,43.48348348348348,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,43.56356356356357,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,43.64364364364364,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,43.72372372372372,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,43.8038038038038,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,43.88388388388388,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,43.96396396396397,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,44.04404404404404,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,44.12412412412412,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,44.2042042042042,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,44.28428428428428,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,44.36436436436437,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,44.44444444444444,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,44.52452452452452,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,44.6046046046046,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,44.68468468468468,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,44.76476476476477,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,44.84484484484484,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,44.92492492492492,-1.4159385028971392e-14,15478.923955010912,12535.719560645784,1005.5260575778045,505.0,100.0,5.0,184.46480348080502,-2.8038386195982956e-17,30.651334564378043,24.823207050783733,1.9911407080748604,0.009900990099009901,0.3652768385758515,100,1,10,0
