Kc_s,mu_max,Yxs,Yxp,Yxco2,F0,mu0,s_f,Ki_p,evaporation_rate_product,Yxo2,O2_flow_rate_in,kla,c_o2_sat,sample_volume,timestamp,m_Glucose,m_Biomass,m_Product,m_CO2,v_Volume,v_Feed_accum,m_CO2_gas,m_product_gas,m_O2_in,m_O2,m_O2_gas,c_Glucose,c_Biomass,c_Product,c_CO2,c_O2,mu_true,qt_O2
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,4.9224612306153075,85.88616261255098,812.3476236634865,206.61511981762519,0.0,1005.8872926638987,5.887292663900018,14.116029994696571,49.98165354654814,49.22461230615309,85.3171183499156,45.584017719602855,0.08538348504741324,0.8075930868081058,0.2054058355488763,0.0,0.08481777130713089,0.09868715282000735,-0.013292937733905663
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,4.9524762381190595,85.98023358426518,814.7575160783279,207.97267881336177,0.0,1005.9328163832904,5.932816383291729,14.224941063757703,50.60384586298843,49.52476238119061,85.27072666533847,45.90646055506908,0.08547313715581592,0.8099522182879865,0.20674609221031515,0.0,0.08476781478500627,0.09869318364696528,0.024074540815313905
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,4.982491245622811,86.07448982261398,817.1747053622847,209.3321546738706,0.0,1005.9784769474271,5.978476947428417,14.334181902650572,51.23011576740336,49.82491245622812,85.34097060133563,46.11219480126989,0.08556295367650522,0.8123182792557804,0.20808810473666864,0.0,0.08483379372121058,0.09869919925144524,-0.025277703465515
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,5.012506253126563,86.1689315029305,819.5992136560762,210.69355981587512,0.0,1006.0242747676655,6.0242747676667285,14.443753511988078,51.86046903189748,50.12506253126564,85.28809404090275,46.44097635380237,0.08565293468970282,0.8146912894774404,0.20943188459794707,0.0,0.08477737185874512,0.09870519897455883,0.016925849658649905
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,5.042521260630315,86.26355883116187,822.031063150714,212.05690666013916,0.0,1006.0702102565986,6.0702102565998395,14.553656894655965,52.49491146584999,50.42521260630315,85.3121541084477,46.69274786634858,0.08574308030565811,0.8170712687547469,0.2107774432621894,0.0,0.08479741596432798,0.09871118218091354,0.0019328586826715677
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,5.072536268134067,86.35837204326221,824.4702760880301,213.42220763188925,0.0,1006.11628382806,6.116283828061194,14.663893055836766,53.13344891592767,50.72536268134066,85.33549054822149,46.945169372239185,0.08583339066403621,0.8194582369257506,0.21212479219585118,0.0,0.0848167273702578,0.09871714825799924,-0.012512072952837905
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,5.102551275637819,86.45337140459885,826.9168747612007,214.7894751612295,0.0,1006.1624958971271,6.162495897128219,14.774463003033391,53.77608726609887,51.02551275637818,85.2898988544136,47.26644515435289,0.08592386593331948,0.8218522138652115,0.21347394286418542,0.0,0.08476751936412255,0.09872309661558883,0.024295515636332088
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,5.13256628314157,86.54855720937124,829.3708815152614,216.15872168355054,0.0,1006.208846880125,6.2088468801260674,14.885367746092461,54.42283243764871,51.325662831415706,85.36197959356767,47.469974422695735,0.08601450631022153,0.8242532194850288,0.2148249067316168,0.0,0.08483525051309482,0.09872902668515224,-0.02636738379492326
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,5.162581290645322,86.64392978004273,831.8323187476177,217.52995963993195,0.0,1006.2553371946301,6.255337194631372,14.996608297227368,55.07369038919558,51.62581290645322,85.30613517890191,47.8013545400754,0.08610531201911432,0.8266612737346649,0.21617769526210945,0.0,0.0847758337528221,0.09873493791928382,0.018076352889065672
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,5.192596298149074,86.73948946678439,834.3012089085485,218.90320147753866,0.0,1006.3019672594747,6.301967259476008,15.10818567104103,55.72866711670884,51.92596298149074,85.33329744764957,48.049653444755954,0.08619628331146711,0.8290763966015621,0.2175323199195282,0.0,0.08479889757151433,0.09874082979114229,0.0008246165072784972
